ubigeo,llave_distrito,dpto_hecho_new,prov_hecho,dist_hecho,denuncias_2024_2026,vehiculos_pnp,vehiculos_operativos,comisarias
151029,REGION LIMA|YAUYOS|TAURIPAMPA,REGION LIMA,YAUYOS,TAURIPAMPA,2,0,0,0
151030,REGION LIMA|YAUYOS|TOMAS,REGION LIMA,YAUYOS,TOMAS,2,0,0,0
151031,REGION LIMA|YAUYOS|TUPE,REGION LIMA,YAUYOS,TUPE,15,0,0,0
151032,REGION LIMA|YAUYOS|VINAC,REGION LIMA,YAUYOS,VIÑAC,34,0,0,0
160101,LORETO|MAYNAS|IQUITOS,LORETO,MAYNAS,IQUITOS,11114,147,55,2
160102,LORETO|MAYNAS|ALTO NANAY,LORETO,MAYNAS,ALTO NANAY,6,4,3,1
160103,LORETO|MAYNAS|FERNANDO LORES,LORETO,MAYNAS,FERNANDO LORES,92,7,3,3
160104,LORETO|MAYNAS|INDIANA,LORETO,MAYNAS,INDIANA,115,8,5,2
160105,LORETO|MAYNAS|LAS AMAZONAS,LORETO,MAYNAS,LAS AMAZONAS,22,6,4,2
160106,LORETO|MAYNAS|MAZAN,LORETO,MAYNAS,MAZAN,125,0,0,1
160107,LORETO|MAYNAS|NAPO,LORETO,MAYNAS,NAPO,9,4,4,1
160108,LORETO|MAYNAS|PUNCHANA,LORETO,MAYNAS,PUNCHANA,4538,13,9,1
160110,LORETO|MAYNAS|TORRES CAUSANA,LORETO,MAYNAS,TORRES CAUSANA,15,4,3,1
160112,LORETO|MAYNAS|BELEN,LORETO,MAYNAS,BELEN,3142,7,5,2
160113,LORETO|MAYNAS|SAN JUAN BAUTISTA,LORETO,MAYNAS,SAN JUAN BAUTISTA,4735,19,14,0
160201,LORETO|ALTO AMAZONAS|YURIMAGUAS,LORETO,ALTO AMAZONAS,YURIMAGUAS,5263,26,13,1
160202,LORETO|ALTO AMAZONAS|BALSAPUERTO,LORETO,ALTO AMAZONAS,BALSAPUERTO,18,0,0,0
160205,LORETO|ALTO AMAZONAS|JEBEROS,LORETO,ALTO AMAZONAS,JEBEROS,4,0,0,0
160206,LORETO|ALTO AMAZONAS|LAGUNAS,LORETO,ALTO AMAZONAS,LAGUNAS,2,3,1,1
160210,LORETO|ALTO AMAZONAS|SANTA CRUZ,LORETO,ALTO AMAZONAS,SANTA CRUZ,2,0,0,0
160211,LORETO|ALTO AMAZONAS|TENIENTE CESAR LOPEZ ROJAS,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,14,0,0,0
160301,LORETO|LORETO|NAUTA,LORETO,LORETO,NAUTA,728,80,39,2
160302,LORETO|LORETO|PARINARI,LORETO,LORETO,PARINARI,2,2,2,1
160303,LORETO|LORETO|TIGRE,LORETO,LORETO,TIGRE,5,2,2,1
160304,LORETO|LORETO|TROMPETEROS,LORETO,LORETO,TROMPETEROS,25,2,2,1
160305,LORETO|LORETO|URARINAS,LORETO,LORETO,URARINAS,4,0,0,1
160401,LORETO|MARISCAL RAMON CASTILLA|RAMON CASTILLA,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,482,21,15,2
160402,LORETO|MARISCAL RAMON CASTILLA|PEBAS,LORETO,MARISCAL RAMON CASTILLA,PEBAS,66,3,2,1
160403,LORETO|MARISCAL RAMON CASTILLA|YAVARI,LORETO,MARISCAL RAMON CASTILLA,YAVARI,33,6,3,0
160404,LORETO|MARISCAL RAMON CASTILLA|SAN PABLO,LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,120,4,3,1
160501,LORETO|REQUENA|REQUENA,LORETO,REQUENA,REQUENA,679,11,9,1
160502,LORETO|REQUENA|ALTO TAPICHE,LORETO,REQUENA,ALTO TAPICHE,1,2,2,1
160504,LORETO|REQUENA|EMILIO SAN MARTIN,LORETO,REQUENA,EMILIO SAN MARTIN,6,2,2,1
160506,LORETO|REQUENA|PUINAHUA,LORETO,REQUENA,PUINAHUA,3,4,4,1
160507,LORETO|REQUENA|SAQUENA,LORETO,REQUENA,SAQUENA,1,3,0,2
160508,LORETO|REQUENA|SOPLIN,LORETO,REQUENA,SOPLIN,1,0,0,1
160509,LORETO|REQUENA|TAPICHE,LORETO,REQUENA,TAPICHE,1,0,0,1
160510,LORETO|REQUENA|JENARO HERRERA,LORETO,REQUENA,JENARO HERRERA,23,1,1,1
160601,LORETO|UCAYALI|CONTAMANA,LORETO,UCAYALI,CONTAMANA,525,3,1,1
160602,LORETO|UCAYALI|INAHUAYA,LORETO,UCAYALI,INAHUAYA,6,0,0,0
160603,LORETO|UCAYALI|PADRE MARQUEZ,LORETO,UCAYALI,PADRE MARQUEZ,6,0,0,0
160604,LORETO|UCAYALI|PAMPA HERMOSA,LORETO,UCAYALI,PAMPA HERMOSA,54,1,1,1
160605,LORETO|UCAYALI|SARAYACU,LORETO,UCAYALI,SARAYACU,21,0,0,1
160606,LORETO|UCAYALI|VARGAS GUERRA,LORETO,UCAYALI,VARGAS GUERRA,53,0,0,1
160701,LORETO|DATEM DEL MARANON|BARRANCA,LORETO,DATEM DEL MARAÑON,BARRANCA,10,2,0,0
160702,LORETO|DATEM DEL MARANON|CAHUAPANAS,LORETO,DATEM DEL MARAÑON,CAHUAPANAS,1,0,0,0
160703,LORETO|DATEM DEL MARANON|MANSERICHE,LORETO,DATEM DEL MARAÑON,MANSERICHE,7,0,0,0
160704,LORETO|DATEM DEL MARANON|MORONA,LORETO,DATEM DEL MARAÑON,MORONA,1,0,0,0
160705,LORETO|DATEM DEL MARANON|PASTAZA,LORETO,DATEM DEL MARAÑON,PASTAZA,1,0,0,0
160801,LORETO|MAYNAS|PUTUMAYO,LORETO,MAYNAS,PUTUMAYO,99,10,8,0
160803,LORETO|MAYNAS|TENIENTE MANUEL CLAVERO,LORETO,MAYNAS,TENIENTE MANUEL CLAVERO,2,1,0,0
170101,MADRE DE DIOS|TAMBOPATA|TAMBOPATA,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,11395,252,117,2
170102,MADRE DE DIOS|TAMBOPATA|INAMBARI,MADRE DE DIOS,TAMBOPATA,INAMBARI,1853,35,7,2
170103,MADRE DE DIOS|TAMBOPATA|LAS PIEDRAS,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,497,2,0,2
170104,MADRE DE DIOS|TAMBOPATA|LABERINTO,MADRE DE DIOS,TAMBOPATA,LABERINTO,666,1,1,1
170201,MADRE DE DIOS|MANU|MANU,MADRE DE DIOS,MANU,MANU,136,2,0,1
170202,MADRE DE DIOS|MANU|FITZCARRALD,MADRE DE DIOS,MANU,FITZCARRALD,14,0,0,0
170203,MADRE DE DIOS|MANU|MADRE DE DIOS,MADRE DE DIOS,MANU,MADRE DE DIOS,411,2,0,2
170204,MADRE DE DIOS|MANU|HUEPETUHE,MADRE DE DIOS,MANU,HUEPETUHE,502,5,2,1
170301,MADRE DE DIOS|TAHUAMANU|INAPARI,MADRE DE DIOS,TAHUAMANU,IÑAPARI,9,18,13,0
170302,MADRE DE DIOS|TAHUAMANU|IBERIA,MADRE DE DIOS,TAHUAMANU,IBERIA,519,3,1,1
170303,MADRE DE DIOS|TAHUAMANU|TAHUAMANU,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,40,17,12,0
180101,MOQUEGUA|MARISCAL NIETO|MOQUEGUA,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,7492,129,81,3
180102,MOQUEGUA|MARISCAL NIETO|CARUMAS,MOQUEGUA,MARISCAL NIETO,CARUMAS,16,1,1,1
180103,MOQUEGUA|MARISCAL NIETO|CUCHUMBAYA,MOQUEGUA,MARISCAL NIETO,CUCHUMBAYA,2,0,0,0
180104,MOQUEGUA|MARISCAL NIETO|SAMEGUA,MOQUEGUA,MARISCAL NIETO,SAMEGUA,509,4,4,1
180105,MOQUEGUA|MARISCAL NIETO|SAN CRISTOBAL,MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL,5,3,2,1
180106,MOQUEGUA|MARISCAL NIETO|TORATA,MOQUEGUA,MARISCAL NIETO,TORATA,177,5,5,1
180201,MOQUEGUA|GENERAL SANCHEZ CERRO|OMATE,MOQUEGUA,GENERAL SANCHEZ CERRO,OMATE,162,2,0,1
180202,MOQUEGUA|GENERAL SANCHEZ CERRO|CHOJATA,MOQUEGUA,GENERAL SANCHEZ CERRO,CHOJATA,6,4,2,1
180203,MOQUEGUA|GENERAL SANCHEZ CERRO|COALAQUE,MOQUEGUA,GENERAL SANCHEZ CERRO,COALAQUE,5,0,0,0
180204,MOQUEGUA|GENERAL SANCHEZ CERRO|ICHUNA,MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUÑA,87,7,4,0
180205,MOQUEGUA|GENERAL SANCHEZ CERRO|LA CAPILLA,MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,17,0,0,0
180208,MOQUEGUA|GENERAL SANCHEZ CERRO|PUQUINA,MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,118,2,1,1
180209,MOQUEGUA|GENERAL SANCHEZ CERRO|QUINISTAQUILLAS,MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,24,2,0,1
180210,MOQUEGUA|GENERAL SANCHEZ CERRO|UBINAS,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,11,3,2,2
180211,MOQUEGUA|GENERAL SANCHEZ CERRO|YUNGA,MOQUEGUA,GENERAL SANCHEZ CERRO,YUNGA,1,0,0,0
180301,MOQUEGUA|ILO|ILO,MOQUEGUA,ILO,ILO,5874,29,22,2
180302,MOQUEGUA|ILO|EL ALGARROBAL,MOQUEGUA,ILO,EL ALGARROBAL,187,2,0,1
180303,MOQUEGUA|ILO|PACOCHA,MOQUEGUA,ILO,PACOCHA,290,0,0,1
190101,PASCO|PASCO|CHAUPIMARCA,PASCO,PASCO,CHAUPIMARCA,1397,9,2,1
190102,PASCO|PASCO|HUACHON,PASCO,PASCO,HUACHON,82,1,1,1
190103,PASCO|PASCO|HUARIACA,PASCO,PASCO,HUARIACA,322,3,1,1
190104,PASCO|PASCO|HUAYLLAY,PASCO,PASCO,HUAYLLAY,322,4,1,1
190105,PASCO|PASCO|NINACACA,PASCO,PASCO,NINACACA,42,0,0,0
190106,PASCO|PASCO|PALLANCHACRA,PASCO,PASCO,PALLANCHACRA,1,0,0,0
190107,PASCO|PASCO|PAUCARTAMBO,PASCO,PASCO,PAUCARTAMBO,411,7,3,1
190108,PASCO|PASCO|SAN FRANCISCO DE ASIS DE YARUSYACAN,PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,69,2,2,1
190109,PASCO|PASCO|SIMON BOLIVAR,PASCO,PASCO,SIMON BOLIVAR,177,2,1,1
190110,PASCO|PASCO|TICLACAYAN,PASCO,PASCO,TICLACAYAN,153,6,3,1
190111,PASCO|PASCO|TINYAHUARCO,PASCO,PASCO,TINYAHUARCO,217,4,0,1
190112,PASCO|PASCO|VICCO,PASCO,PASCO,VICCO,125,4,3,1
190113,PASCO|PASCO|YANACANCHA,PASCO,PASCO,YANACANCHA,1479,35,13,3
190201,PASCO|DANIEL ALCIDES CARRION|YANAHUANCA,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,545,4,2,1
190202,PASCO|DANIEL ALCIDES CARRION|CHACAYAN,PASCO,DANIEL ALCIDES CARRION,CHACAYAN,40,3,2,1
190203,PASCO|DANIEL ALCIDES CARRION|GOYLLARISQUIZGA,PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,8,1,1,1
190204,PASCO|DANIEL ALCIDES CARRION|PAUCAR,PASCO,DANIEL ALCIDES CARRION,PAUCAR,63,2,0,1
190205,PASCO|DANIEL ALCIDES CARRION|SAN PEDRO DE PILLAO,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,13,0,0,0
190206,PASCO|DANIEL ALCIDES CARRION|SANTA ANA DE TUSI,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,89,2,0,1
190207,PASCO|DANIEL ALCIDES CARRION|TAPUC,PASCO,DANIEL ALCIDES CARRION,TAPUC,15,0,0,0
190208,PASCO|DANIEL ALCIDES CARRION|VILCABAMBA,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,5,0,0,0
190301,PASCO|OXAPAMPA|OXAPAMPA,PASCO,OXAPAMPA,OXAPAMPA,1557,5,4,1
190302,PASCO|OXAPAMPA|CHONTABAMBA,PASCO,OXAPAMPA,CHONTABAMBA,281,0,0,0
190303,PASCO|OXAPAMPA|HUANCABAMBA,PASCO,OXAPAMPA,HUANCABAMBA,235,3,3,1
190304,PASCO|OXAPAMPA|PALCAZU,PASCO,OXAPAMPA,PALCAZU,244,3,2,1
190305,PASCO|OXAPAMPA|POZUZO,PASCO,OXAPAMPA,POZUZO,83,6,3,1
190306,PASCO|OXAPAMPA|PUERTO BERMUDEZ,PASCO,OXAPAMPA,PUERTO BERMUDEZ,555,10,5,1
190307,PASCO|OXAPAMPA|VILLA RICA,PASCO,OXAPAMPA,VILLA RICA,645,6,3,1
190308,PASCO|OXAPAMPA|CONSTITUCION,PASCO,OXAPAMPA,CONSTITUCION,702,0,0,1
200101,PIURA|PIURA|PIURA,PIURA,PIURA,PIURA,27224,316,200,2
200104,PIURA|PIURA|CASTILLA,PIURA,PIURA,CASTILLA,11795,29,14,3
200105,PIURA|PIURA|CATACAOS,PIURA,PIURA,CATACAOS,2939,19,8,2
200107,PIURA|PIURA|CURA MORI,PIURA,PIURA,CURA MORI,534,5,2,1
200108,PIURA|PIURA|EL TALLAN,PIURA,PIURA,EL TALLAN,35,0,0,0
200109,PIURA|PIURA|LA ARENA,PIURA,PIURA,LA ARENA,929,4,2,1
200110,PIURA|PIURA|LA UNION,PIURA,PIURA,LA UNION,1537,8,4,1
200111,PIURA|PIURA|LAS LOMAS,PIURA,PIURA,LAS LOMAS,543,11,10,2
200114,PIURA|PIURA|TAMBO GRANDE,PIURA,PIURA,TAMBO GRANDE,2725,15,10,2
200115,PIURA|PIURA|26 DE OCTUBRE,PIURA,PIURA,26 DE OCTUBRE,9664,26,18,0
200201,PIURA|AYABACA|AYABACA,PIURA,AYABACA,AYABACA,635,21,14,1
200202,PIURA|AYABACA|FRIAS,PIURA,AYABACA,FRIAS,130,5,4,2
200203,PIURA|AYABACA|JILILI,PIURA,AYABACA,JILILI,29,3,2,1
200204,PIURA|AYABACA|LAGUNAS,PIURA,AYABACA,LAGUNAS,43,3,3,1
200205,PIURA|AYABACA|MONTERO,PIURA,AYABACA,MONTERO,69,3,2,1
200206,PIURA|AYABACA|PACAIPAMPA,PIURA,AYABACA,PACAIPAMPA,170,3,2,1
200207,PIURA|AYABACA|PAIMAS,PIURA,AYABACA,PAIMAS,277,3,1,1
200208,PIURA|AYABACA|SAPILLICA,PIURA,AYABACA,SAPILLICA,65,13,11,1
200209,PIURA|AYABACA|SICCHEZ,PIURA,AYABACA,SICCHEZ,48,1,1,1
200210,PIURA|AYABACA|SUYO,PIURA,AYABACA,SUYO,345,21,17,1
200301,PIURA|HUANCABAMBA|HUANCABAMBA,PIURA,HUANCABAMBA,HUANCABAMBA,986,8,7,1
200302,PIURA|HUANCABAMBA|CANCHAQUE,PIURA,HUANCABAMBA,CANCHAQUE,133,6,4,2
200303,PIURA|HUANCABAMBA|EL CARMEN DE LA FRONTERA,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,95,4,3,1
200304,PIURA|HUANCABAMBA|HUARMACA,PIURA,HUANCABAMBA,HUARMACA,333,4,2,1
200305,PIURA|HUANCABAMBA|LALAQUIZ,PIURA,HUANCABAMBA,LALAQUIZ,16,0,0,0
200306,PIURA|HUANCABAMBA|SAN MIGUEL DE EL FAIQUE,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,197,3,3,1
200307,PIURA|HUANCABAMBA|SONDOR,PIURA,HUANCABAMBA,SONDOR,55,4,2,1
200308,PIURA|HUANCABAMBA|SONDORILLO,PIURA,HUANCABAMBA,SONDORILLO,58,3,1,1
200401,PIURA|MORROPON|CHULUCANAS,PIURA,MORROPON,CHULUCANAS,2974,37,19,5
200402,PIURA|MORROPON|BUENOS AIRES,PIURA,MORROPON,BUENOS AIRES,203,5,2,1
200403,PIURA|MORROPON|CHALACO,PIURA,MORROPON,CHALACO,68,4,3,1
200404,PIURA|MORROPON|LA MATANZA,PIURA,MORROPON,LA MATANZA,269,5,2,1
200405,PIURA|MORROPON|MORROPON,PIURA,MORROPON,MORROPON,674,9,6,1
200406,PIURA|MORROPON|SALITRAL,PIURA,MORROPON,SALITRAL,140,2,2,1
200407,PIURA|MORROPON|SAN JUAN DE BIGOTE,PIURA,MORROPON,SAN JUAN DE BIGOTE,104,2,2,1
200408,PIURA|MORROPON|SANTA CATALINA DE MOSSA,PIURA,MORROPON,SANTA CATALINA DE MOSSA,35,8,6,2
200409,PIURA|MORROPON|SANTO DOMINGO,PIURA,MORROPON,SANTO DOMINGO,52,3,2,1
200410,PIURA|MORROPON|YAMANGO,PIURA,MORROPON,YAMANGO,84,4,3,1
200501,PIURA|PAITA|PAITA,PIURA,PAITA,PAITA,3671,26,15,2
200502,PIURA|PAITA|AMOTAPE,PIURA,PAITA,AMOTAPE,17,3,3,1
200504,PIURA|PAITA|COLAN,PIURA,PAITA,COLAN,415,11,6,2
200505,PIURA|PAITA|LA HUACA,PIURA,PAITA,LA HUACA,314,5,1,1
200506,PIURA|PAITA|TAMARINDO,PIURA,PAITA,TAMARINDO,65,2,1,1
200507,PIURA|PAITA|VICHAYAL,PIURA,PAITA,VICHAYAL,107,4,2,1
200601,PIURA|SULLANA|SULLANA,PIURA,SULLANA,SULLANA,13164,125,72,3
200602,PIURA|SULLANA|BELLAVISTA,PIURA,SULLANA,BELLAVISTA,1755,10,6,1
200603,PIURA|SULLANA|IGNACIO ESCUDERO,PIURA,SULLANA,IGNACIO ESCUDERO,519,6,2,1
200604,PIURA|SULLANA|LANCONES,PIURA,SULLANA,LANCONES,175,13,9,1
200605,PIURA|SULLANA|MARCAVELICA,PIURA,SULLANA,MARCAVELICA,1053,11,8,1
200606,PIURA|SULLANA|MIGUEL CHECA,PIURA,SULLANA,MIGUEL CHECA,260,5,2,1
200607,PIURA|SULLANA|QUERECOTILLO,PIURA,SULLANA,QUERECOTILLO,659,5,4,2
200608,PIURA|SULLANA|SALITRAL,PIURA,SULLANA,SALITRAL,289,9,7,1
200701,PIURA|TALARA|PARINAS,PIURA,TALARA,PARIÑAS,4433,24,12,0
200702,PIURA|TALARA|EL ALTO,PIURA,TALARA,EL ALTO,490,5,3,1
200703,PIURA|TALARA|LA BREA,PIURA,TALARA,LA BREA,310,5,3,1
200704,PIURA|TALARA|LOBITOS,PIURA,TALARA,LOBITOS,14,0,0,0
200705,PIURA|TALARA|LOS ORGANOS,PIURA,TALARA,LOS ORGANOS,602,14,5,1
200706,PIURA|TALARA|MANCORA,PIURA,TALARA,MANCORA,1275,13,4,1
200801,PIURA|SECHURA|SECHURA,PIURA,SECHURA,SECHURA,2193,22,12,3
200802,PIURA|SECHURA|BELLAVISTA DE LA UNION,PIURA,SECHURA,BELLAVISTA DE LA UNION,169,3,3,1
200803,PIURA|SECHURA|BERNAL,PIURA,SECHURA,BERNAL,401,6,4,1
200804,PIURA|SECHURA|CRISTO NOS VALGA,PIURA,SECHURA,CRISTO NOS VALGA,26,0,0,0
200805,PIURA|SECHURA|VICE,PIURA,SECHURA,VICE,300,4,2,1
200806,PIURA|SECHURA|RINCONADA LLICUAR,PIURA,SECHURA,RINCONADA LLICUAR,67,7,3,1
210101,PUNO|PUNO|PUNO,PUNO,PUNO,PUNO,9700,262,105,4
210102,PUNO|PUNO|ACORA,PUNO,PUNO,ACORA,395,8,3,1
210103,PUNO|PUNO|AMANTANI,PUNO,PUNO,AMANTANI,14,0,0,0
210104,PUNO|PUNO|ATUNCOLLA,PUNO,PUNO,ATUNCOLLA,9,0,0,0
210105,PUNO|PUNO|CAPACHICA,PUNO,PUNO,CAPACHICA,216,3,1,1
210106,PUNO|PUNO|CHUCUITO,PUNO,PUNO,CHUCUITO,173,1,1,1
210107,PUNO|PUNO|COATA,PUNO,PUNO,COATA,35,0,0,0
210108,PUNO|PUNO|HUATA,PUNO,PUNO,HUATA,75,1,1,1
210109,PUNO|PUNO|MANAZO,PUNO,PUNO,MAÑAZO,228,2,1,0
210110,PUNO|PUNO|PAUCARCOLLA,PUNO,PUNO,PAUCARCOLLA,191,2,2,1
210111,PUNO|PUNO|PICHACANI,PUNO,PUNO,PICHACANI,90,1,1,1
210112,PUNO|PUNO|PLATERIA,PUNO,PUNO,PLATERIA,114,1,1,1
210113,PUNO|PUNO|SAN ANTONIO,PUNO,PUNO,SAN ANTONIO,3,0,0,0
210114,PUNO|PUNO|TIQUILLACA,PUNO,PUNO,TIQUILLACA,97,2,1,1
210115,PUNO|PUNO|VILQUE,PUNO,PUNO,VILQUE,30,0,0,0
210201,PUNO|AZANGARO|AZANGARO,PUNO,AZANGARO,AZANGARO,974,5,3,1
210202,PUNO|AZANGARO|ACHAYA,PUNO,AZANGARO,ACHAYA,7,0,0,0
210203,PUNO|AZANGARO|ARAPA,PUNO,AZANGARO,ARAPA,157,3,1,1
210204,PUNO|AZANGARO|ASILLO,PUNO,AZANGARO,ASILLO,146,2,2,1
210205,PUNO|AZANGARO|CAMINACA,PUNO,AZANGARO,CAMINACA,17,0,0,0
210206,PUNO|AZANGARO|CHUPA,PUNO,AZANGARO,CHUPA,22,0,0,0
210207,PUNO|AZANGARO|JOSE DOMINGO CHOQUEHUANCA,PUNO,AZANGARO,JOSE DOMINGO CHOQUEHUANCA,63,1,1,1
210208,PUNO|AZANGARO|MUNANI,PUNO,AZANGARO,MUÑANI,77,0,0,0
210209,PUNO|AZANGARO|POTONI,PUNO,AZANGARO,POTONI,34,0,0,0
210210,PUNO|AZANGARO|SAMAN,PUNO,AZANGARO,SAMAN,74,0,0,0
210211,PUNO|AZANGARO|SAN ANTON,PUNO,AZANGARO,SAN ANTON,110,1,1,1
210212,PUNO|AZANGARO|SAN JOSE,PUNO,AZANGARO,SAN JOSE,10,0,0,0
210213,PUNO|AZANGARO|SAN JUAN DE SALINAS,PUNO,AZANGARO,SAN JUAN DE SALINAS,9,0,0,0
210214,PUNO|AZANGARO|SANTIAGO DE PUPUJA,PUNO,AZANGARO,SANTIAGO DE PUPUJA,20,0,0,0
210215,PUNO|AZANGARO|TIRAPATA,PUNO,AZANGARO,TIRAPATA,11,0,0,0
210301,PUNO|CARABAYA|MACUSANI,PUNO,CARABAYA,MACUSANI,664,9,5,1
210302,PUNO|CARABAYA|AJOYANI,PUNO,CARABAYA,AJOYANI,7,0,0,0
210303,PUNO|CARABAYA|AYAPATA,PUNO,CARABAYA,AYAPATA,19,0,0,0
210304,PUNO|CARABAYA|COASA,PUNO,CARABAYA,COASA,28,0,0,0
210305,PUNO|CARABAYA|CORANI,PUNO,CARABAYA,CORANI,15,0,0,0
210306,PUNO|CARABAYA|CRUCERO,PUNO,CARABAYA,CRUCERO,195,2,1,1
210307,PUNO|CARABAYA|ITUATA,PUNO,CARABAYA,ITUATA,13,0,0,0
210308,PUNO|CARABAYA|OLLACHEA,PUNO,CARABAYA,OLLACHEA,38,0,0,0
210309,PUNO|CARABAYA|SAN GABAN,PUNO,CARABAYA,SAN GABAN,61,0,0,0
210310,PUNO|CARABAYA|USICAYOS,PUNO,CARABAYA,USICAYOS,8,0,0,0
210401,PUNO|CHUCUITO|JULI,PUNO,CHUCUITO,JULI,460,4,2,1
210402,PUNO|CHUCUITO|DESAGUADERO,PUNO,CHUCUITO,DESAGUADERO,869,9,6,1
210403,PUNO|CHUCUITO|HUACULLANI,PUNO,CHUCUITO,HUACULLANI,62,2,2,1
210404,PUNO|CHUCUITO|KELLUYO,PUNO,CHUCUITO,KELLUYO,23,0,0,0
210405,PUNO|CHUCUITO|PISACOMA,PUNO,CHUCUITO,PISACOMA,9,1,0,0
210406,PUNO|CHUCUITO|POMATA,PUNO,CHUCUITO,POMATA,280,1,1,1
210407,PUNO|CHUCUITO|ZEPITA,PUNO,CHUCUITO,ZEPITA,202,2,2,1
210501,PUNO|EL COLLAO|ILAVE,PUNO,EL COLLAO,ILAVE,1456,16,10,1
210502,PUNO|EL COLLAO|CAPAZO,PUNO,EL COLLAO,CAPAZO,38,0,0,0
210503,PUNO|EL COLLAO|PILCUYO,PUNO,EL COLLAO,PILCUYO,131,4,2,1
210504,PUNO|EL COLLAO|SANTA ROSA,PUNO,EL COLLAO,SANTA ROSA,69,13,9,1
210505,PUNO|EL COLLAO|CONDURIRI,PUNO,EL COLLAO,CONDURIRI,6,0,0,0
210601,PUNO|HUANCANE|HUANCANE,PUNO,HUANCANE,HUANCANE,460,8,8,1
210602,PUNO|HUANCANE|COJATA,PUNO,HUANCANE,COJATA,32,1,1,0
210603,PUNO|HUANCANE|HUATASANI,PUNO,HUANCANE,HUATASANI,15,0,0,0
210604,PUNO|HUANCANE|INCHUPALLA,PUNO,HUANCANE,INCHUPALLA,4,0,0,0
210605,PUNO|HUANCANE|PUSI,PUNO,HUANCANE,PUSI,86,1,1,1
210606,PUNO|HUANCANE|ROSASPATA,PUNO,HUANCANE,ROSASPATA,32,2,0,1
210607,PUNO|HUANCANE|TARACO,PUNO,HUANCANE,TARACO,188,2,1,1
210608,PUNO|HUANCANE|VILQUE CHICO,PUNO,HUANCANE,VILQUE CHICO,141,1,1,1
210701,PUNO|LAMPA|LAMPA,PUNO,LAMPA,LAMPA,270,7,5,1
210702,PUNO|LAMPA|CABANILLA,PUNO,LAMPA,CABANILLA,87,0,0,1
210703,PUNO|LAMPA|CALAPUJA,PUNO,LAMPA,CALAPUJA,8,0,0,0
210704,PUNO|LAMPA|NICASIO,PUNO,LAMPA,NICASIO,10,0,0,0
210705,PUNO|LAMPA|OCUVIRI,PUNO,LAMPA,OCUVIRI,10,0,0,0
210706,PUNO|LAMPA|PALCA,PUNO,LAMPA,PALCA,10,0,0,0
210708,PUNO|LAMPA|PUCARA,PUNO,LAMPA,PUCARA,84,2,1,1
210709,PUNO|LAMPA|SANTA LUCIA,PUNO,LAMPA,SANTA LUCIA,180,6,5,1
210710,PUNO|LAMPA|VILAVILA,PUNO,LAMPA,VILAVILA,6,0,0,0
210801,PUNO|MELGAR|AYAVIRI,PUNO,MELGAR,AYAVIRI,797,14,11,1
210802,PUNO|MELGAR|ANTAUTA,PUNO,MELGAR,ANTAUTA,18,2,2,1
210804,PUNO|MELGAR|LLALLI,PUNO,MELGAR,LLALLI,4,0,0,0
210805,PUNO|MELGAR|MACARI,PUNO,MELGAR,MACARI,11,0,0,0
210806,PUNO|MELGAR|NUNOA,PUNO,MELGAR,NUÑOA,116,2,1,0
210807,PUNO|MELGAR|ORURILLO,PUNO,MELGAR,ORURILLO,80,4,2,1
210808,PUNO|MELGAR|SANTA ROSA,PUNO,MELGAR,SANTA ROSA,104,0,0,1
210809,PUNO|MELGAR|UMACHIRI,PUNO,MELGAR,UMACHIRI,5,0,0,0
210901,PUNO|MOHO|MOHO,PUNO,MOHO,MOHO,141,4,3,1
210902,PUNO|MOHO|CONIMA,PUNO,MOHO,CONIMA,44,1,1,1
210903,PUNO|MOHO|HUAYRAPATA,PUNO,MOHO,HUAYRAPATA,6,0,0,0
210904,PUNO|MOHO|TILALI,PUNO,MOHO,TILALI,7,0,0,0
211001,PUNO|SAN ANTONIO DE PUTINA|PUTINA,PUNO,SAN ANTONIO DE PUTINA,PUTINA,385,7,2,1
211002,PUNO|SAN ANTONIO DE PUTINA|ANANEA,PUNO,SAN ANTONIO DE PUTINA,ANANEA,437,10,5,2
