AÑO,MES,UBIGEO,NOMBDEPTO,NOMBPROV,NOMBDIST,TIPO_VEHICULO,TIPO_UNIDAD,TIPO_VEHICULO_PRIO,TIPO_PROCEDENCIA,ESTADO,AÑOFABRICACION,CANTIDAD
2025,JULIO,170102,MADRE DE DIOS,TAMBOPATA,INAMBARI,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2012,4
2025,JULIO,150106,LIMA METROPOLITANA,LIMA,CARABAYLLO,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2019,2
2025,JULIO,150105,LIMA METROPOLITANA,LIMA,BREÑA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2019,2
2025,JULIO,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,MOTOCICLETA,COMISARIA ESPECIALIZADA,MOTOCICLETA,DONACION,INOPERATIVO IRRECUPERABLE,2010,2
2025,JULIO,130901,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2013,1
2025,JULIO,80101,CUSCO,CUSCO,CUSCO,CAMIONETA,COMISARIA ESPECIALIZADA,CAMIONETA,DONACION,INOPERATIVO RECUPERABLE,2013,3
2025,JULIO,120213,JUNIN,CONCEPCION,ORCOTUNA,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2009,1
2025,JULIO,150101,LIMA METROPOLITANA,LIMA,LIMA,AUTO,UNIDAD ADMINISTRATIVA,AUTO,OFECOD,INOPERATIVO IRRECUPERABLE,1991,2
2025,JULIO,130107,LA LIBERTAD,TRUJILLO,MOCHE,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2016,1
2025,JULIO,40702,AREQUIPA,ISLAY,COCACHACRA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,DONACION,OPERATIVO,2012,1
2025,JULIO,100401,HUANUCO,HUACAYBAMBA,HUACAYBAMBA,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2020,1
2025,JULIO,20301,ÁNCASH,ANTONIO RAYMONDI,LLAMELLIN,CAMIONETA,COMISARIA BASICA,CAMIONETA,DONACION,INOPERATIVO RECUPERABLE,2012,1
2025,JULIO,140115,LAMBAYEQUE,CHICLAYO,SAÑA,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2016,1
2025,JULIO,150132,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,DONACION,OPERATIVO,2012,2
2025,JULIO,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,CAMIONETA,UNIDAD ADMINISTRATIVA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2014,2
2025,JULIO,120401,JUNIN,JAUJA,JAUJA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2015,2
2025,JULIO,150136,LIMA METROPOLITANA,LIMA,SAN MIGUEL,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2017,1
2025,JULIO,180301,MOQUEGUA,ILO,ILO,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2016,6
2025,JULIO,110101,ICA,ICA,ICA,MOTOCICLETA,UNIDAD ADMINISTRATIVA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2009,14
2025,JULIO,210101,PUNO,PUNO,PUNO,CAMION,UNIDAD ADMINISTRATIVA,OTROS,PRONABI,INOPERATIVO RECUPERABLE,1998,1
2025,JULIO,180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,DONACION,OPERATIVO,2022,1
2025,JULIO,200608,PIURA,SULLANA,SALITRAL,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2013,1
2025,JULIO,50509,AYACUCHO,LA MAR,SAMUGARI,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2016,5
2025,JULIO,80101,CUSCO,CUSCO,CUSCO,MOTOCICLETA,UNIDAD ADMINISTRATIVA,MOTOCICLETA,DONACION,OPERATIVO,2012,2
2025,JULIO,150605,REGIÓN LIMA,HUARAL,CHANCAY,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2015,1
2025,JULIO,80101,CUSCO,CUSCO,CUSCO,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2014,3
2025,JULIO,150132,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,AUTO,UNIDAD ESPECIALIZADA,AUTO,OFECOD,INOPERATIVO IRRECUPERABLE,1986,1
2025,JULIO,200104,PIURA,PIURA,CASTILLA,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2016,3
2025,JULIO,200401,PIURA,MORROPON,CHULUCANAS,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,DONACION,OPERATIVO,2022,1
2025,JULIO,21901,ÁNCASH,SIHUAS,SIHUAS,CAMIONETA,PATRULLAJE CARRETERAS,CAMIONETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2016,2
2025,JULIO,190102,PASCO,PASCO,HUACHON,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2009,1
2025,JULIO,100301,HUANUCO,DOS DE MAYO,LA UNION,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2015,2
2025,JULIO,120101,JUNIN,HUANCAYO,HUANCAYO,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,DONACION,OPERATIVO,2022,2
2025,JULIO,210807,PUNO,MELGAR,ORURILLO,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2016,1
2025,JULIO,120101,JUNIN,HUANCAYO,HUANCAYO,MOTOCICLETA,UNIDAD ADMINISTRATIVA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2017,1
2025,JULIO,160301,LORETO,LORETO,NAUTA,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,DONACION,OPERATIVO,2022,2
2025,JULIO,200806,PIURA,SECHURA,RINCONADA LLICUAR,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2016,1
2025,JULIO,150101,LIMA METROPOLITANA,LIMA,LIMA,AUTO,UNIDAD ADMINISTRATIVA,AUTO,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2008,80
2025,JULIO,130402,LA LIBERTAD,CHEPEN,PACANGA,CAMIONETA,COMISARIA BASICA,CAMIONETA,DONACION,OPERATIVO,2024,2
2025,JULIO,150102,LIMA METROPOLITANA,LIMA,ANCON,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2018,2
2025,JULIO,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2017,7
2025,JULIO,150101,LIMA METROPOLITANA,LIMA,LIMA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,DONACION,INOPERATIVO RECUPERABLE,1999,1
2025,JULIO,150101,LIMA METROPOLITANA,LIMA,LIMA,CAMIONETA,UNIDAD ADMINISTRATIVA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2009,1
2025,JULIO,120601,JUNIN,SATIPO,SATIPO,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2014,1
2025,JULIO,220913,SAN MARTIN,SAN MARTIN,SAUCE,CAMIONETA,COMISARIA BASICA,CAMIONETA,DONACION,OPERATIVO,2025,1
2025,JULIO,60508,CAJAMARCA,CONTUMAZA,YONAN,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2015,1
2025,JULIO,100604,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2005,1
2025,JULIO,40102,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,DONACION,OPERATIVO,2019,1
2025,JULIO,40101,AREQUIPA,AREQUIPA,AREQUIPA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,PRONABI,OPERATIVO,2014,2
2025,JULIO,150101,LIMA METROPOLITANA,LIMA,LIMA,AUTO,UNIDAD ESPECIALIZADA,AUTO,OFECOD,OPERATIVO,2011,2
2025,JULIO,40126,AREQUIPA,AREQUIPA,YANAHUARA,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2023,1
2025,JULIO,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,DONACION,INOPERATIVO RECUPERABLE,2016,1
2025,JULIO,150140,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,AUTO,UNIDAD ESPECIALIZADA,AUTO,OFECOD,INOPERATIVO IRRECUPERABLE,1994,1
2025,JULIO,150111,LIMA METROPOLITANA,LIMA,EL AGUSTINO,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2016,2
2025,JULIO,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2013,1
2025,JULIO,30605,APURÍMAC,CHINCHEROS,OCOBAMBA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2010,1
2025,JULIO,21014,ÁNCASH,HUARI,SAN MARCOS,CAMIONETA,COMISARIA BASICA,CAMIONETA,DONACION,OPERATIVO,2024,4
2025,JULIO,60201,CAJAMARCA,CAJABAMBA,CAJABAMBA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2015,1
2025,JULIO,40101,AREQUIPA,AREQUIPA,AREQUIPA,CAMION,UNIDAD ESPECIALIZADA,OTROS,OFECOD,OPERATIVO,1993,1
2025,JULIO,150104,LIMA METROPOLITANA,LIMA,BARRANCO,CAMIONETA,COMISARIA BASICA,CAMIONETA,ALQUILADO,OPERATIVO,2023,3
2025,JULIO,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,DONACION,OPERATIVO,2016,3
2025,JULIO,220901,SAN MARTIN,SAN MARTIN,TARAPOTO,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2012,2
2025,JULIO,200701,PIURA,TALARA,PARIÑAS,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,DONACION,INOPERATIVO RECUPERABLE,2012,1
2025,JULIO,230401,TACNA,TARATA,TARATA,MOTOCICLETA,PUESTO VIGILANCIA DE FRONTERAS,MOTOCICLETA,DONACION,INOPERATIVO RECUPERABLE,2010,1
2025,JULIO,130107,LA LIBERTAD,TRUJILLO,MOCHE,MOTOCICLETA,UNIDAD ADMINISTRATIVA,MOTOCICLETA,OFECOD,INOPERATIVO IRRECUPERABLE,1994,1
2025,JULIO,130901,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,CAMIONETA,PATRULLAJE CARRETERAS,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2016,1
2025,JULIO,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2016,1
2025,JULIO,100901,HUANUCO,PUERTO INCA,PUERTO INCA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,CONVENIO NAS,OPERATIVO,2010,2
2025,JULIO,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,PRONABI,INOPERATIVO IRRECUPERABLE,2010,1
2025,JULIO,80501,CUSCO,CANAS,YANAOCA,CAMIONETA,COMISARIA BASICA,CAMIONETA,DONACION,OPERATIVO,2013,1
2025,JULIO,211206,PUNO,SANDIA,QUIACA,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2009,1
2025,JULIO,211101,PUNO,SAN ROMAN,JULIACA,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2014,1
2025,JULIO,60417,CAJAMARCA,CHOTA,TACABAMBA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2016,1
2025,JULIO,110101,ICA,ICA,ICA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,DONACION,OPERATIVO,2018,1
2025,JULIO,20201,ÁNCASH,AIJA,AIJA,CAMIONETA,COMISARIA BASICA,CAMIONETA,DONACION,INOPERATIVO RECUPERABLE,2012,2
2025,JULIO,81212,CUSCO,QUISPICANCHI,QUIQUIJANA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2015,1
2025,JULIO,70101,PROV. CONST. DEL CALLAO,CALLAO,CALLAO,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2022,13
2025,JULIO,130301,LA LIBERTAD,BOLIVAR,BOLIVAR,CAMIONETA,COMISARIA BASICA,CAMIONETA,DONACION,OPERATIVO,2024,1
2025,JULIO,240101,TUMBES,TUMBES,TUMBES,CAMIONETA,COMISARIA BASICA,CAMIONETA,OTROS,OPERATIVO,2022,1
2025,JULIO,70101,PROV. CONST. DEL CALLAO,CALLAO,CALLAO,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,DONACION,OPERATIVO,2016,1
2025,JULIO,50505,AYACUCHO,LA MAR,CHUNGUI,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2017,1
2025,JULIO,200401,PIURA,MORROPON,CHULUCANAS,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2017,4
2025,JULIO,50401,AYACUCHO,HUANTA,HUANTA,CAMIONETA,PATRULLAJE CARRETERAS,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2016,7
2025,JULIO,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2015,1
2025,JULIO,130301,LA LIBERTAD,BOLIVAR,BOLIVAR,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2013,1
2025,JULIO,150138,LIMA METROPOLITANA,LIMA,SANTA MARIA DEL MAR,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,AFECTACION EN USO,OPERATIVO,2024,3
2025,JULIO,10307,AMAZONAS,BONGARA,JAZAN,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,AFECTACION EN USO,OPERATIVO,2018,2
2025,JULIO,220901,SAN MARTIN,SAN MARTIN,TARAPOTO,CAMIONETA,UNIDAD ADMINISTRATIVA,CAMIONETA,OTROS,OPERATIVO,2022,1
2025,JULIO,140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,CAMIONETA,COMISARIA BASICA,CAMIONETA,DONACION,OPERATIVO,2014,1
2025,JULIO,150101,LIMA METROPOLITANA,LIMA,LIMA,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2006,2
2025,JULIO,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,PRONABI,OPERATIVO,2019,1
2025,JULIO,50201,AYACUCHO,CANGALLO,CANGALLO,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2016,1
2025,JULIO,40207,AREQUIPA,CAMANA,QUILCA,CAMIONETA,COMISARIA BASICA,CAMIONETA,DONACION,OPERATIVO,2013,1
2025,JULIO,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2013,1
2025,JULIO,80903,CUSCO,LA CONVENCION,HUAYOPATA,CAMIONETA,PATRULLAJE CARRETERAS,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2016,4
2025,JULIO,150114,LIMA METROPOLITANA,LIMA,LA MOLINA,CAMIONETA,COMISARIA BASICA,CAMIONETA,ALQUILADO,OPERATIVO,2023,11
2025,JULIO,100901,HUANUCO,PUERTO INCA,PUERTO INCA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2009,1
2025,JULIO,150104,LIMA METROPOLITANA,LIMA,BARRANCO,CUATRIMOTO,UNIDAD ESPECIALIZADA,OTROS,OFECOD,INOPERATIVO IRRECUPERABLE,2011,1
2025,JULIO,50401,AYACUCHO,HUANTA,HUANTA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2014,1
2025,JULIO,80505,CUSCO,CANAS,LAYO,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,DONACION,OPERATIVO,2012,1
2025,JULIO,120114,JUNIN,HUANCAYO,EL TAMBO,CAMIONETA,COMISARIA BASICA,CAMIONETA,DONACION,OPERATIVO,2023,1
2025,JULIO,20101,ÁNCASH,HUARAZ,HUARAZ,MOTOCICLETA,UNIDAD ADMINISTRATIVA,MOTOCICLETA,DONACION,INOPERATIVO RECUPERABLE,2012,1
2025,JULIO,21808,ÁNCASH,SANTA,SANTA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,DONACION,INOPERATIVO IRRECUPERABLE,2010,1
2025,JULIO,50503,AYACUCHO,LA MAR,AYNA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2008,1
2025,JULIO,230110,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,CAMIONETA,COMISARIA BASICA,CAMIONETA,DONACION,INOPERATIVO IRRECUPERABLE,2007,1
2025,JULIO,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,DONACION,OPERATIVO,2011,1
2025,JULIO,110101,ICA,ICA,ICA,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2015,3
2025,JULIO,150101,LIMA METROPOLITANA,LIMA,LIMA,AUTO,UNIDAD ADMINISTRATIVA,AUTO,OFECOD,INOPERATIVO IRRECUPERABLE,1982,1
2025,JULIO,230101,TACNA,TACNA,TACNA,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2015,5
2025,JULIO,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,CAMIONETA,UNIDAD ADMINISTRATIVA,CAMIONETA,DONACION,OPERATIVO,2014,1
2025,JULIO,150125,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2016,7
2025,JULIO,40201,AREQUIPA,CAMANA,CAMANA,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2008,1
2025,JULIO,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,AUTO,UNIDAD ESPECIALIZADA,AUTO,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2008,1
2025,JULIO,180204,MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUÑA,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2008,2
2025,JULIO,50202,AYACUCHO,CANGALLO,CHUSCHI,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2008,1
2025,JULIO,150101,LIMA METROPOLITANA,LIMA,LIMA,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2014,13
2025,JULIO,50401,AYACUCHO,HUANTA,HUANTA,PORTA TROPAS,COMISARIA BASICA,OTROS,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,1998,1
2025,JULIO,150118,LIMA METROPOLITANA,LIMA,LURIGANCHO,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2013,2
2025,JULIO,200805,PIURA,SECHURA,VICE,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2017,1
2025,JULIO,150118,LIMA METROPOLITANA,LIMA,LURIGANCHO,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2024,3
2025,JULIO,150131,LIMA METROPOLITANA,LIMA,SAN ISIDRO,AUTO,UNIDAD ESPECIALIZADA,AUTO,PRONABI,OPERATIVO,2024,1
2025,JULIO,80401,CUSCO,CALCA,CALCA,CAMIONETA,PATRULLAJE CARRETERAS,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2016,1
2025,JULIO,120604,JUNIN,SATIPO,MAZAMARI,CAMION,UNIDAD ESPECIALIZADA,OTROS,OFECOD,INOPERATIVO IRRECUPERABLE,1994,1
2025,JULIO,160101,LORETO,MAYNAS,IQUITOS,MOTOR F/B,UNIDAD ESPECIALIZADA,OTROS,DONACION,OPERATIVO,2014,6
2025,JULIO,150130,LIMA METROPOLITANA,LIMA,SAN BORJA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2018,1
2025,JULIO,160301,LORETO,LORETO,NAUTA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2016,2
2025,JULIO,110201,ICA,CHINCHA,CHINCHA ALTA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2019,1
2025,JULIO,200101,PIURA,PIURA,PIURA,MOTOCICLETA,PATRULLAJE CARRETERAS,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2015,3
2025,JULIO,131001,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2014,1
2025,JULIO,150101,LIMA METROPOLITANA,LIMA,LIMA,AUTO,UNIDAD ADMINISTRATIVA,AUTO,COMPRA DIRECTA,OPERATIVO,2014,3
2025,JULIO,150101,LIMA METROPOLITANA,LIMA,LIMA,PORTA TROPAS,UNIDAD ADMINISTRATIVA,OTROS,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,1988,1
2025,JULIO,180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2013,6
2025,JULIO,150101,LIMA METROPOLITANA,LIMA,LIMA,MOTOCICLETA,UNIDAD ADMINISTRATIVA,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2013,1
2025,JULIO,150119,LIMA METROPOLITANA,LIMA,LURIN,CAMIONETA,COMISARIA BASICA,CAMIONETA,ALQUILADO,OPERATIVO,2023,8
2025,JULIO,130611,LA LIBERTAD,OTUZCO,SALPO,CAMIONETA,COMISARIA BASICA,CAMIONETA,DONACION,INOPERATIVO IRRECUPERABLE,2009,1
2025,JULIO,120604,JUNIN,SATIPO,MAZAMARI,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,PRONABI,INOPERATIVO IRRECUPERABLE,2004,1
2025,JULIO,150806,REGIÓN LIMA,HUAURA,HUAURA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,DONACION,OPERATIVO,2018,1
2025,JULIO,240101,TUMBES,TUMBES,TUMBES,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,DONACION,OPERATIVO,2013,1
2025,JULIO,150101,LIMA METROPOLITANA,LIMA,LIMA,AUTO,UNIDAD ESPECIALIZADA,AUTO,COMPRA DIRECTA,OPERATIVO,2017,1
2025,JULIO,150114,LIMA METROPOLITANA,LIMA,LA MOLINA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2014,3
2025,JULIO,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,CAMIONETA,UNIDAD ADMINISTRATIVA,CAMIONETA,OFECOD,INOPERATIVO IRRECUPERABLE,1998,1
2025,JULIO,90701,HUANCAVELICA,TAYACAJA,PAMPAS,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,DONACION,INOPERATIVO IRRECUPERABLE,2008,1
2025,JULIO,150204,REGIÓN LIMA,BARRANCA,SUPE,CAMIONETA,PATRULLAJE CARRETERAS,CAMIONETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2000,2
2025,JULIO,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,DONACION,INOPERATIVO IRRECUPERABLE,2009,1
2025,JULIO,40202,AREQUIPA,CAMANA,JOSE MARIA QUIMPER,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,DONACION,OPERATIVO,2012,1
2025,JULIO,80901,CUSCO,LA CONVENCION,SANTA ANA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2013,1
2025,JULIO,81208,CUSCO,QUISPICANCHI,LUCRE,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2015,1
2025,JULIO,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,MOTOCICLETA,UNIDAD ADMINISTRATIVA,MOTOCICLETA,DONACION,INOPERATIVO IRRECUPERABLE,2009,2
