ubigeo,dpto_hecho_new,prov_hecho,dist_hecho,indicador,valor
060405,CAJAMARCA,CHOTA,CHIMBAN,denuncias_2024_2026,2
060405,CAJAMARCA,CHOTA,CHIMBAN,vehiculos_pnp,2
060405,CAJAMARCA,CHOTA,CHIMBAN,vehiculos_operativos,1
060405,CAJAMARCA,CHOTA,CHIMBAN,comisarias,1
060407,CAJAMARCA,CHOTA,COCHABAMBA,denuncias_2024_2026,6
060407,CAJAMARCA,CHOTA,COCHABAMBA,vehiculos_pnp,2
060407,CAJAMARCA,CHOTA,COCHABAMBA,vehiculos_operativos,0
060407,CAJAMARCA,CHOTA,COCHABAMBA,comisarias,1
060408,CAJAMARCA,CHOTA,CONCHAN,denuncias_2024_2026,7
060408,CAJAMARCA,CHOTA,CONCHAN,vehiculos_pnp,3
060408,CAJAMARCA,CHOTA,CONCHAN,vehiculos_operativos,2
060408,CAJAMARCA,CHOTA,CONCHAN,comisarias,1
060409,CAJAMARCA,CHOTA,HUAMBOS,denuncias_2024_2026,210
060409,CAJAMARCA,CHOTA,HUAMBOS,vehiculos_pnp,6
060409,CAJAMARCA,CHOTA,HUAMBOS,vehiculos_operativos,4
060409,CAJAMARCA,CHOTA,HUAMBOS,comisarias,1
060410,CAJAMARCA,CHOTA,LAJAS,denuncias_2024_2026,27
060410,CAJAMARCA,CHOTA,LAJAS,vehiculos_pnp,2
060410,CAJAMARCA,CHOTA,LAJAS,vehiculos_operativos,2
060410,CAJAMARCA,CHOTA,LAJAS,comisarias,1
060411,CAJAMARCA,CHOTA,LLAMA,denuncias_2024_2026,163
060411,CAJAMARCA,CHOTA,LLAMA,vehiculos_pnp,1
060411,CAJAMARCA,CHOTA,LLAMA,vehiculos_operativos,0
060411,CAJAMARCA,CHOTA,LLAMA,comisarias,1
060412,CAJAMARCA,CHOTA,MIRACOSTA,denuncias_2024_2026,31
060412,CAJAMARCA,CHOTA,MIRACOSTA,vehiculos_pnp,2
060412,CAJAMARCA,CHOTA,MIRACOSTA,vehiculos_operativos,0
060412,CAJAMARCA,CHOTA,MIRACOSTA,comisarias,1
060413,CAJAMARCA,CHOTA,PACCHA,denuncias_2024_2026,3
060413,CAJAMARCA,CHOTA,PACCHA,vehiculos_pnp,2
060413,CAJAMARCA,CHOTA,PACCHA,vehiculos_operativos,0
060413,CAJAMARCA,CHOTA,PACCHA,comisarias,1
060415,CAJAMARCA,CHOTA,QUEROCOTO,denuncias_2024_2026,144
060415,CAJAMARCA,CHOTA,QUEROCOTO,vehiculos_pnp,2
060415,CAJAMARCA,CHOTA,QUEROCOTO,vehiculos_operativos,1
060415,CAJAMARCA,CHOTA,QUEROCOTO,comisarias,1
060416,CAJAMARCA,CHOTA,SAN JUAN DE LICUPIS,denuncias_2024_2026,24
060416,CAJAMARCA,CHOTA,SAN JUAN DE LICUPIS,vehiculos_pnp,1
060416,CAJAMARCA,CHOTA,SAN JUAN DE LICUPIS,vehiculos_operativos,0
060416,CAJAMARCA,CHOTA,SAN JUAN DE LICUPIS,comisarias,1
060417,CAJAMARCA,CHOTA,TACABAMBA,denuncias_2024_2026,191
060417,CAJAMARCA,CHOTA,TACABAMBA,vehiculos_pnp,3
060417,CAJAMARCA,CHOTA,TACABAMBA,vehiculos_operativos,2
060417,CAJAMARCA,CHOTA,TACABAMBA,comisarias,1
060418,CAJAMARCA,CHOTA,TOCMOCHE,denuncias_2024_2026,5
060418,CAJAMARCA,CHOTA,TOCMOCHE,vehiculos_pnp,1
060418,CAJAMARCA,CHOTA,TOCMOCHE,vehiculos_operativos,0
060418,CAJAMARCA,CHOTA,TOCMOCHE,comisarias,1
060419,CAJAMARCA,CHOTA,CHALAMARCA,denuncias_2024_2026,24
060419,CAJAMARCA,CHOTA,CHALAMARCA,vehiculos_pnp,2
060419,CAJAMARCA,CHOTA,CHALAMARCA,vehiculos_operativos,1
060419,CAJAMARCA,CHOTA,CHALAMARCA,comisarias,1
060501,CAJAMARCA,CONTUMAZA,CONTUMAZA,denuncias_2024_2026,322
060501,CAJAMARCA,CONTUMAZA,CONTUMAZA,vehiculos_pnp,2
060501,CAJAMARCA,CONTUMAZA,CONTUMAZA,vehiculos_operativos,2
060501,CAJAMARCA,CONTUMAZA,CONTUMAZA,comisarias,1
060502,CAJAMARCA,CONTUMAZA,CHILETE,denuncias_2024_2026,106
060502,CAJAMARCA,CONTUMAZA,CHILETE,vehiculos_pnp,7
060502,CAJAMARCA,CONTUMAZA,CHILETE,vehiculos_operativos,5
060502,CAJAMARCA,CONTUMAZA,CHILETE,comisarias,1
060504,CAJAMARCA,CONTUMAZA,GUZMANGO,denuncias_2024_2026,14
060504,CAJAMARCA,CONTUMAZA,GUZMANGO,vehiculos_pnp,1
060504,CAJAMARCA,CONTUMAZA,GUZMANGO,vehiculos_operativos,1
060504,CAJAMARCA,CONTUMAZA,GUZMANGO,comisarias,1
060505,CAJAMARCA,CONTUMAZA,SAN BENITO,denuncias_2024_2026,4
060505,CAJAMARCA,CONTUMAZA,SAN BENITO,vehiculos_pnp,2
060505,CAJAMARCA,CONTUMAZA,SAN BENITO,vehiculos_operativos,0
060505,CAJAMARCA,CONTUMAZA,SAN BENITO,comisarias,2
060506,CAJAMARCA,CONTUMAZA,SANTA CRUZ DE TOLED,denuncias_2024_2026,21
060506,CAJAMARCA,CONTUMAZA,SANTA CRUZ DE TOLED,vehiculos_pnp,1
060506,CAJAMARCA,CONTUMAZA,SANTA CRUZ DE TOLED,vehiculos_operativos,1
060506,CAJAMARCA,CONTUMAZA,SANTA CRUZ DE TOLED,comisarias,1
060507,CAJAMARCA,CONTUMAZA,TANTARICA,denuncias_2024_2026,63
060507,CAJAMARCA,CONTUMAZA,TANTARICA,vehiculos_pnp,1
060507,CAJAMARCA,CONTUMAZA,TANTARICA,vehiculos_operativos,0
060507,CAJAMARCA,CONTUMAZA,TANTARICA,comisarias,2
060508,CAJAMARCA,CONTUMAZA,YONAN,denuncias_2024_2026,217
060508,CAJAMARCA,CONTUMAZA,YONAN,vehiculos_pnp,2
060508,CAJAMARCA,CONTUMAZA,YONAN,vehiculos_operativos,1
060508,CAJAMARCA,CONTUMAZA,YONAN,comisarias,1
060601,CAJAMARCA,CUTERVO,CUTERVO,denuncias_2024_2026,2040
060601,CAJAMARCA,CUTERVO,CUTERVO,vehiculos_pnp,7
060601,CAJAMARCA,CUTERVO,CUTERVO,vehiculos_operativos,4
060601,CAJAMARCA,CUTERVO,CUTERVO,comisarias,3
060602,CAJAMARCA,CUTERVO,CALLAYUC,denuncias_2024_2026,139
060602,CAJAMARCA,CUTERVO,CALLAYUC,vehiculos_pnp,2
060602,CAJAMARCA,CUTERVO,CALLAYUC,vehiculos_operativos,1
060602,CAJAMARCA,CUTERVO,CALLAYUC,comisarias,1
060603,CAJAMARCA,CUTERVO,CHOROS,denuncias_2024_2026,40
060603,CAJAMARCA,CUTERVO,CHOROS,vehiculos_pnp,2
060603,CAJAMARCA,CUTERVO,CHOROS,vehiculos_operativos,0
060603,CAJAMARCA,CUTERVO,CHOROS,comisarias,1
060604,CAJAMARCA,CUTERVO,CUJILLO,denuncias_2024_2026,1
060604,CAJAMARCA,CUTERVO,CUJILLO,vehiculos_pnp,0
060604,CAJAMARCA,CUTERVO,CUJILLO,vehiculos_operativos,0
060604,CAJAMARCA,CUTERVO,CUJILLO,comisarias,0
060605,CAJAMARCA,CUTERVO,LA RAMADA,denuncias_2024_2026,106
060605,CAJAMARCA,CUTERVO,LA RAMADA,vehiculos_pnp,1
060605,CAJAMARCA,CUTERVO,LA RAMADA,vehiculos_operativos,0
060605,CAJAMARCA,CUTERVO,LA RAMADA,comisarias,0
060606,CAJAMARCA,CUTERVO,PIMPINGOS,denuncias_2024_2026,39
060606,CAJAMARCA,CUTERVO,PIMPINGOS,vehiculos_pnp,3
060606,CAJAMARCA,CUTERVO,PIMPINGOS,vehiculos_operativos,0
060606,CAJAMARCA,CUTERVO,PIMPINGOS,comisarias,1
060607,CAJAMARCA,CUTERVO,QUEROCOTILLO,denuncias_2024_2026,155
060607,CAJAMARCA,CUTERVO,QUEROCOTILLO,vehiculos_pnp,1
060607,CAJAMARCA,CUTERVO,QUEROCOTILLO,vehiculos_operativos,0
060607,CAJAMARCA,CUTERVO,QUEROCOTILLO,comisarias,1
060608,CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,denuncias_2024_2026,24
060608,CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,vehiculos_pnp,0
060608,CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,vehiculos_operativos,0
060608,CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,comisarias,1
060610,CAJAMARCA,CUTERVO,SAN LUIS DE LUCMA,denuncias_2024_2026,4
060610,CAJAMARCA,CUTERVO,SAN LUIS DE LUCMA,vehiculos_pnp,0
060610,CAJAMARCA,CUTERVO,SAN LUIS DE LUCMA,vehiculos_operativos,0
060610,CAJAMARCA,CUTERVO,SAN LUIS DE LUCMA,comisarias,1
060611,CAJAMARCA,CUTERVO,SANTA CRUZ,denuncias_2024_2026,39
060611,CAJAMARCA,CUTERVO,SANTA CRUZ,vehiculos_pnp,2
060611,CAJAMARCA,CUTERVO,SANTA CRUZ,vehiculos_operativos,1
060611,CAJAMARCA,CUTERVO,SANTA CRUZ,comisarias,1
060612,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,denuncias_2024_2026,15
060612,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,vehiculos_pnp,1
060612,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,vehiculos_operativos,1
060612,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,comisarias,1
060613,CAJAMARCA,CUTERVO,SANTO TOMAS,denuncias_2024_2026,64
060613,CAJAMARCA,CUTERVO,SANTO TOMAS,vehiculos_pnp,2
060613,CAJAMARCA,CUTERVO,SANTO TOMAS,vehiculos_operativos,2
060613,CAJAMARCA,CUTERVO,SANTO TOMAS,comisarias,1
060614,CAJAMARCA,CUTERVO,SOCOTA,denuncias_2024_2026,194
060614,CAJAMARCA,CUTERVO,SOCOTA,vehiculos_pnp,2
060614,CAJAMARCA,CUTERVO,SOCOTA,vehiculos_operativos,1
060614,CAJAMARCA,CUTERVO,SOCOTA,comisarias,1
060615,CAJAMARCA,CUTERVO,TORIBIO CASANOVA,denuncias_2024_2026,24
060615,CAJAMARCA,CUTERVO,TORIBIO CASANOVA,vehiculos_pnp,0
060615,CAJAMARCA,CUTERVO,TORIBIO CASANOVA,vehiculos_operativos,0
060615,CAJAMARCA,CUTERVO,TORIBIO CASANOVA,comisarias,1
060701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,denuncias_2024_2026,2682
060701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,vehiculos_pnp,6
060701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,vehiculos_operativos,1
060701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,comisarias,2
060702,CAJAMARCA,HUALGAYOC,CHUGUR,denuncias_2024_2026,4
060702,CAJAMARCA,HUALGAYOC,CHUGUR,vehiculos_pnp,1
060702,CAJAMARCA,HUALGAYOC,CHUGUR,vehiculos_operativos,0
060702,CAJAMARCA,HUALGAYOC,CHUGUR,comisarias,1
060703,CAJAMARCA,HUALGAYOC,HUALGAYOC,denuncias_2024_2026,272
060703,CAJAMARCA,HUALGAYOC,HUALGAYOC,vehiculos_pnp,5
060703,CAJAMARCA,HUALGAYOC,HUALGAYOC,vehiculos_operativos,4
060703,CAJAMARCA,HUALGAYOC,HUALGAYOC,comisarias,1
060801,CAJAMARCA,JAEN,JAEN,denuncias_2024_2026,10164
060801,CAJAMARCA,JAEN,JAEN,vehiculos_pnp,63
060801,CAJAMARCA,JAEN,JAEN,vehiculos_operativos,36
060801,CAJAMARCA,JAEN,JAEN,comisarias,2
060802,CAJAMARCA,JAEN,BELLAVISTA,denuncias_2024_2026,506
060802,CAJAMARCA,JAEN,BELLAVISTA,vehiculos_pnp,6
060802,CAJAMARCA,JAEN,BELLAVISTA,vehiculos_operativos,2
060802,CAJAMARCA,JAEN,BELLAVISTA,comisarias,2
060803,CAJAMARCA,JAEN,CHONTALI,denuncias_2024_2026,23
060803,CAJAMARCA,JAEN,CHONTALI,vehiculos_pnp,1
060803,CAJAMARCA,JAEN,CHONTALI,vehiculos_operativos,0
060803,CAJAMARCA,JAEN,CHONTALI,comisarias,1
060804,CAJAMARCA,JAEN,COLASAY,denuncias_2024_2026,139
060804,CAJAMARCA,JAEN,COLASAY,vehiculos_pnp,1
060804,CAJAMARCA,JAEN,COLASAY,vehiculos_operativos,0
060804,CAJAMARCA,JAEN,COLASAY,comisarias,1
060805,CAJAMARCA,JAEN,HUABAL,denuncias_2024_2026,105
060805,CAJAMARCA,JAEN,HUABAL,vehiculos_pnp,0
060805,CAJAMARCA,JAEN,HUABAL,vehiculos_operativos,0
060805,CAJAMARCA,JAEN,HUABAL,comisarias,1
060806,CAJAMARCA,JAEN,LAS PIRIAS,denuncias_2024_2026,71
060806,CAJAMARCA,JAEN,LAS PIRIAS,vehiculos_pnp,0
060806,CAJAMARCA,JAEN,LAS PIRIAS,vehiculos_operativos,0
060806,CAJAMARCA,JAEN,LAS PIRIAS,comisarias,1
060807,CAJAMARCA,JAEN,POMAHUACA,denuncias_2024_2026,292
060807,CAJAMARCA,JAEN,POMAHUACA,vehiculos_pnp,2
060807,CAJAMARCA,JAEN,POMAHUACA,vehiculos_operativos,1
060807,CAJAMARCA,JAEN,POMAHUACA,comisarias,1
060808,CAJAMARCA,JAEN,PUCARA,denuncias_2024_2026,479
060808,CAJAMARCA,JAEN,PUCARA,vehiculos_pnp,5
060808,CAJAMARCA,JAEN,PUCARA,vehiculos_operativos,4
060808,CAJAMARCA,JAEN,PUCARA,comisarias,2
060809,CAJAMARCA,JAEN,SALLIQUE,denuncias_2024_2026,5
060809,CAJAMARCA,JAEN,SALLIQUE,vehiculos_pnp,1
060809,CAJAMARCA,JAEN,SALLIQUE,vehiculos_operativos,0
060809,CAJAMARCA,JAEN,SALLIQUE,comisarias,1
060810,CAJAMARCA,JAEN,SAN FELIPE,denuncias_2024_2026,7
060810,CAJAMARCA,JAEN,SAN FELIPE,vehiculos_pnp,0
060810,CAJAMARCA,JAEN,SAN FELIPE,vehiculos_operativos,0
060810,CAJAMARCA,JAEN,SAN FELIPE,comisarias,1
060811,CAJAMARCA,JAEN,SAN JOSE DEL ALTO,denuncias_2024_2026,62
060811,CAJAMARCA,JAEN,SAN JOSE DEL ALTO,vehiculos_pnp,0
060811,CAJAMARCA,JAEN,SAN JOSE DEL ALTO,vehiculos_operativos,0
060811,CAJAMARCA,JAEN,SAN JOSE DEL ALTO,comisarias,0
060812,CAJAMARCA,JAEN,SANTA ROSA,denuncias_2024_2026,161
060812,CAJAMARCA,JAEN,SANTA ROSA,vehiculos_pnp,2
060812,CAJAMARCA,JAEN,SANTA ROSA,vehiculos_operativos,2
060812,CAJAMARCA,JAEN,SANTA ROSA,comisarias,1
060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,denuncias_2024_2026,1691
060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,vehiculos_pnp,16
060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,vehiculos_operativos,9
060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,comisarias,1
060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,denuncias_2024_2026,222
060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,vehiculos_pnp,3
060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,vehiculos_operativos,1
060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,comisarias,1
060903,CAJAMARCA,SAN IGNACIO,HUARANGO,denuncias_2024_2026,117
060903,CAJAMARCA,SAN IGNACIO,HUARANGO,vehiculos_pnp,1
060903,CAJAMARCA,SAN IGNACIO,HUARANGO,vehiculos_operativos,1
060903,CAJAMARCA,SAN IGNACIO,HUARANGO,comisarias,1
060904,CAJAMARCA,SAN IGNACIO,LA COIPA,denuncias_2024_2026,142
060904,CAJAMARCA,SAN IGNACIO,LA COIPA,vehiculos_pnp,0
060904,CAJAMARCA,SAN IGNACIO,LA COIPA,vehiculos_operativos,0
060904,CAJAMARCA,SAN IGNACIO,LA COIPA,comisarias,0
060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,denuncias_2024_2026,10
060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,vehiculos_pnp,3
060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,vehiculos_operativos,3
060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,comisarias,1
060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,denuncias_2024_2026,315
060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,vehiculos_pnp,1
060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,vehiculos_operativos,1
060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,comisarias,1
060907,CAJAMARCA,SAN IGNACIO,TABACONAS,denuncias_2024_2026,207
060907,CAJAMARCA,SAN IGNACIO,TABACONAS,vehiculos_pnp,0
060907,CAJAMARCA,SAN IGNACIO,TABACONAS,vehiculos_operativos,0
060907,CAJAMARCA,SAN IGNACIO,TABACONAS,comisarias,1
061001,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,denuncias_2024_2026,1114
061001,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,vehiculos_pnp,4
061001,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,vehiculos_operativos,2
061001,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,comisarias,1
061002,CAJAMARCA,SAN MARCOS,CHANCAY,denuncias_2024_2026,13
061002,CAJAMARCA,SAN MARCOS,CHANCAY,vehiculos_pnp,3
061002,CAJAMARCA,SAN MARCOS,CHANCAY,vehiculos_operativos,3
061002,CAJAMARCA,SAN MARCOS,CHANCAY,comisarias,0
061003,CAJAMARCA,SAN MARCOS,EDUARDO VILLANUEVA,denuncias_2024_2026,170
061003,CAJAMARCA,SAN MARCOS,EDUARDO VILLANUEVA,vehiculos_pnp,2
061003,CAJAMARCA,SAN MARCOS,EDUARDO VILLANUEVA,vehiculos_operativos,1
061003,CAJAMARCA,SAN MARCOS,EDUARDO VILLANUEVA,comisarias,1
061004,CAJAMARCA,SAN MARCOS,GREGORIO PITA,denuncias_2024_2026,78
061004,CAJAMARCA,SAN MARCOS,GREGORIO PITA,vehiculos_pnp,0
061004,CAJAMARCA,SAN MARCOS,GREGORIO PITA,vehiculos_operativos,0
061004,CAJAMARCA,SAN MARCOS,GREGORIO PITA,comisarias,0
061005,CAJAMARCA,SAN MARCOS,ICHOCAN,denuncias_2024_2026,137
061005,CAJAMARCA,SAN MARCOS,ICHOCAN,vehiculos_pnp,2
061005,CAJAMARCA,SAN MARCOS,ICHOCAN,vehiculos_operativos,1
061005,CAJAMARCA,SAN MARCOS,ICHOCAN,comisarias,1
061006,CAJAMARCA,SAN MARCOS,JOSE MANUEL QUIROZ,denuncias_2024_2026,23
061006,CAJAMARCA,SAN MARCOS,JOSE MANUEL QUIROZ,vehiculos_pnp,0
061006,CAJAMARCA,SAN MARCOS,JOSE MANUEL QUIROZ,vehiculos_operativos,0
061006,CAJAMARCA,SAN MARCOS,JOSE MANUEL QUIROZ,comisarias,0
061007,CAJAMARCA,SAN MARCOS,JOSE SABOGAL,denuncias_2024_2026,169
061007,CAJAMARCA,SAN MARCOS,JOSE SABOGAL,vehiculos_pnp,2
061007,CAJAMARCA,SAN MARCOS,JOSE SABOGAL,vehiculos_operativos,1
061007,CAJAMARCA,SAN MARCOS,JOSE SABOGAL,comisarias,1
061101,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,denuncias_2024_2026,421
061101,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,vehiculos_pnp,4
061101,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,vehiculos_operativos,0
061101,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,comisarias,1
061102,CAJAMARCA,SAN MIGUEL,BOLIVAR,denuncias_2024_2026,68
061102,CAJAMARCA,SAN MIGUEL,BOLIVAR,vehiculos_pnp,0
061102,CAJAMARCA,SAN MIGUEL,BOLIVAR,vehiculos_operativos,0
061102,CAJAMARCA,SAN MIGUEL,BOLIVAR,comisarias,1
061103,CAJAMARCA,SAN MIGUEL,CALQUIS,denuncias_2024_2026,39
061103,CAJAMARCA,SAN MIGUEL,CALQUIS,vehiculos_pnp,2
061103,CAJAMARCA,SAN MIGUEL,CALQUIS,vehiculos_operativos,1
061103,CAJAMARCA,SAN MIGUEL,CALQUIS,comisarias,1
061104,CAJAMARCA,SAN MIGUEL,CATILLUC,denuncias_2024_2026,40
061104,CAJAMARCA,SAN MIGUEL,CATILLUC,vehiculos_pnp,0
061104,CAJAMARCA,SAN MIGUEL,CATILLUC,vehiculos_operativos,0
061104,CAJAMARCA,SAN MIGUEL,CATILLUC,comisarias,1
061105,CAJAMARCA,SAN MIGUEL,EL PRADO,denuncias_2024_2026,70
061105,CAJAMARCA,SAN MIGUEL,EL PRADO,vehiculos_pnp,1
061105,CAJAMARCA,SAN MIGUEL,EL PRADO,vehiculos_operativos,0
061105,CAJAMARCA,SAN MIGUEL,EL PRADO,comisarias,1
061106,CAJAMARCA,SAN MIGUEL,LA FLORIDA,denuncias_2024_2026,78
061106,CAJAMARCA,SAN MIGUEL,LA FLORIDA,vehiculos_pnp,1
061106,CAJAMARCA,SAN MIGUEL,LA FLORIDA,vehiculos_operativos,0
061106,CAJAMARCA,SAN MIGUEL,LA FLORIDA,comisarias,1
061107,CAJAMARCA,SAN MIGUEL,LLAPA,denuncias_2024_2026,67
061107,CAJAMARCA,SAN MIGUEL,LLAPA,vehiculos_pnp,2
061107,CAJAMARCA,SAN MIGUEL,LLAPA,vehiculos_operativos,0
061107,CAJAMARCA,SAN MIGUEL,LLAPA,comisarias,1
061108,CAJAMARCA,SAN MIGUEL,NANCHOC,denuncias_2024_2026,3
061108,CAJAMARCA,SAN MIGUEL,NANCHOC,vehiculos_pnp,2
061108,CAJAMARCA,SAN MIGUEL,NANCHOC,vehiculos_operativos,0
061108,CAJAMARCA,SAN MIGUEL,NANCHOC,comisarias,1
061109,CAJAMARCA,SAN MIGUEL,NIEPOS,denuncias_2024_2026,84
061109,CAJAMARCA,SAN MIGUEL,NIEPOS,vehiculos_pnp,1
061109,CAJAMARCA,SAN MIGUEL,NIEPOS,vehiculos_operativos,0
061109,CAJAMARCA,SAN MIGUEL,NIEPOS,comisarias,2
061110,CAJAMARCA,SAN MIGUEL,SAN GREGORIO,denuncias_2024_2026,1
061110,CAJAMARCA,SAN MIGUEL,SAN GREGORIO,vehiculos_pnp,1
061110,CAJAMARCA,SAN MIGUEL,SAN GREGORIO,vehiculos_operativos,0
061110,CAJAMARCA,SAN MIGUEL,SAN GREGORIO,comisarias,1
061111,CAJAMARCA,SAN MIGUEL,SAN SILVESTRE DE COCHAN,denuncias_2024_2026,15
061111,CAJAMARCA,SAN MIGUEL,SAN SILVESTRE DE COCHAN,vehiculos_pnp,0
061111,CAJAMARCA,SAN MIGUEL,SAN SILVESTRE DE COCHAN,vehiculos_operativos,0
061111,CAJAMARCA,SAN MIGUEL,SAN SILVESTRE DE COCHAN,comisarias,0
061112,CAJAMARCA,SAN MIGUEL,TONGOD,denuncias_2024_2026,56
061112,CAJAMARCA,SAN MIGUEL,TONGOD,vehiculos_pnp,2
061112,CAJAMARCA,SAN MIGUEL,TONGOD,vehiculos_operativos,1
061112,CAJAMARCA,SAN MIGUEL,TONGOD,comisarias,1
061113,CAJAMARCA,SAN MIGUEL,UNION AGUA BLANCA,denuncias_2024_2026,7
061113,CAJAMARCA,SAN MIGUEL,UNION AGUA BLANCA,vehiculos_pnp,1
061113,CAJAMARCA,SAN MIGUEL,UNION AGUA BLANCA,vehiculos_operativos,1
061113,CAJAMARCA,SAN MIGUEL,UNION AGUA BLANCA,comisarias,1
061201,CAJAMARCA,SAN PABLO,SAN PABLO,denuncias_2024_2026,382
061201,CAJAMARCA,SAN PABLO,SAN PABLO,vehiculos_pnp,1
061201,CAJAMARCA,SAN PABLO,SAN PABLO,vehiculos_operativos,1
061201,CAJAMARCA,SAN PABLO,SAN PABLO,comisarias,1
061202,CAJAMARCA,SAN PABLO,SAN BERNARDINO,denuncias_2024_2026,20
061202,CAJAMARCA,SAN PABLO,SAN BERNARDINO,vehiculos_pnp,3
061202,CAJAMARCA,SAN PABLO,SAN BERNARDINO,vehiculos_operativos,3
061202,CAJAMARCA,SAN PABLO,SAN BERNARDINO,comisarias,0
061203,CAJAMARCA,SAN PABLO,SAN LUIS,denuncias_2024_2026,6
061203,CAJAMARCA,SAN PABLO,SAN LUIS,vehiculos_pnp,0
061203,CAJAMARCA,SAN PABLO,SAN LUIS,vehiculos_operativos,0
061203,CAJAMARCA,SAN PABLO,SAN LUIS,comisarias,0
061204,CAJAMARCA,SAN PABLO,TUMBADEN,denuncias_2024_2026,9
061204,CAJAMARCA,SAN PABLO,TUMBADEN,vehiculos_pnp,0
061204,CAJAMARCA,SAN PABLO,TUMBADEN,vehiculos_operativos,0
061204,CAJAMARCA,SAN PABLO,TUMBADEN,comisarias,0
061301,CAJAMARCA,SANTA CRUZ,SANTA CRUZ,denuncias_2024_2026,544
061301,CAJAMARCA,SANTA CRUZ,SANTA CRUZ,vehiculos_pnp,5
061301,CAJAMARCA,SANTA CRUZ,SANTA CRUZ,vehiculos_operativos,0
061301,CAJAMARCA,SANTA CRUZ,SANTA CRUZ,comisarias,1
061302,CAJAMARCA,SANTA CRUZ,ANDABAMBA,denuncias_2024_2026,46
061302,CAJAMARCA,SANTA CRUZ,ANDABAMBA,vehiculos_pnp,0
061302,CAJAMARCA,SANTA CRUZ,ANDABAMBA,vehiculos_operativos,0
061302,CAJAMARCA,SANTA CRUZ,ANDABAMBA,comisarias,1
061303,CAJAMARCA,SANTA CRUZ,CATACHE,denuncias_2024_2026,50
061303,CAJAMARCA,SANTA CRUZ,CATACHE,vehiculos_pnp,1
061303,CAJAMARCA,SANTA CRUZ,CATACHE,vehiculos_operativos,0
061303,CAJAMARCA,SANTA CRUZ,CATACHE,comisarias,2
061304,CAJAMARCA,SANTA CRUZ,CHANCAYBAÑOS,denuncias_2024_2026,31
061304,CAJAMARCA,SANTA CRUZ,CHANCAYBAÑOS,vehiculos_pnp,6
061304,CAJAMARCA,SANTA CRUZ,CHANCAYBAÑOS,vehiculos_operativos,3
061304,CAJAMARCA,SANTA CRUZ,CHANCAYBAÑOS,comisarias,0
061305,CAJAMARCA,SANTA CRUZ,LA ESPERANZA,denuncias_2024_2026,9
061305,CAJAMARCA,SANTA CRUZ,LA ESPERANZA,vehiculos_pnp,0
061305,CAJAMARCA,SANTA CRUZ,LA ESPERANZA,vehiculos_operativos,0
061305,CAJAMARCA,SANTA CRUZ,LA ESPERANZA,comisarias,0
061306,CAJAMARCA,SANTA CRUZ,NINABAMBA,denuncias_2024_2026,1
061306,CAJAMARCA,SANTA CRUZ,NINABAMBA,vehiculos_pnp,0
061306,CAJAMARCA,SANTA CRUZ,NINABAMBA,vehiculos_operativos,0
061306,CAJAMARCA,SANTA CRUZ,NINABAMBA,comisarias,1
061307,CAJAMARCA,SANTA CRUZ,PULAN,denuncias_2024_2026,97
061307,CAJAMARCA,SANTA CRUZ,PULAN,vehiculos_pnp,2
061307,CAJAMARCA,SANTA CRUZ,PULAN,vehiculos_operativos,0
061307,CAJAMARCA,SANTA CRUZ,PULAN,comisarias,1
