ID;Nº DE INGRESOS;DELITO GENERICO;DELITO ESPECÍFICO;SITUACION JURIDICA;EDAD;SEXO;PAIS;ESTADO CIVIL;GRADO DE INSTRUCCIÓN;OCUPACION GENERICO;OCUPACION ESPECIFICO;NOMBRE DEL PENAL;DEPARTAMENTO;OFICINA REGIONAL;MES;CONTINENTE
96502;1;DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD;FEMINICIDIO;PROCESADO;19;MASCULINO;PERÚ;SOLTERO;PRIMARIA INCOMP.;NO TRABAJAN;NO TRABAJAN;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96503;2;DELITOS CONTRA LA TRANQUILIDAD PUBLICA;BANDA CRIMINAL;PROCESADO;36;MASCULINO;PERÚ;SOLTERO;SECUNDARIA INCOMP.;OFICIOS;OBREROS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96504;5;DELITOS CONTRA LA TRANQUILIDAD PUBLICA;BANDA CRIMINAL;PROCESADO;50;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA INCOMP.;OFICIOS;COMERCIANTES;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96505;2;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;PROCESADO;36;MASCULINO;PERÚ;SOLTERO;PRIMARIA INCOMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96506;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS;PROCESADO;55;MASCULINO;PERÚ;CASADO;SECUNDARIA COMP.;OFICIOS;CONDUCTORES DE VEHÍCULOS DE TRANSPORTES;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96507;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS;PROCESADO;37;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA INCOMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96508;3;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO GRADO TENTATIVA;PROCESADO;29;MASCULINO;PERÚ;SOLTERO;SECUNDARIA INCOMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96509;2;DELITOS CONTRA LA SEGURIDAD PUBLICA;PROMOCIÓN O FAVORECIMIENTO AL TRÁFICO ILÍCITO DE DROGAS;PROCESADO;35;MASCULINO;PERÚ;SOLTERO;SECUNDARIA COMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96510;2;DELITOS CONTRA LA SEGURIDAD PUBLICA;TENENCIA ILEGAL DE ARMAS;PROCESADO;27;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA COMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96511;6;DELITOS CONTRA EL PATRIMONIO;ROBO;PROCESADO;50;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA INCOMP.;OFICIOS;COMERCIANTES;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96512;2;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;PROCESADO;26;MASCULINO;PERÚ;SOLTERO;SECUNDARIA INCOMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96513;3;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;PROCESADO;29;MASCULINO;PERÚ;SOLTERO;SECUNDARIA COMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96514;1;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO GRADO TENTATIVA;PROCESADO;26;MASCULINO;VENEZUELA;CASADO;SECUNDARIA INCOMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96515;1;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO GRADO TENTATIVA;PROCESADO;24;MASCULINO;VENEZUELA;CONVIVIENTE;SECUNDARIA COMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96516;2;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO GRADO TENTATIVA;PROCESADO;22;MASCULINO;VENEZUELA;CONVIVIENTE;SECUNDARIA INCOMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96517;2;DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD;FEMINICIDIO GRADO DE TENTATIVA;PROCESADO;55;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA COMP.;OFICIOS;COMERCIANTES;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96518;1;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO GRADO TENTATIVA;PROCESADO;28;MASCULINO;VENEZUELA;SOLTERO;SECUNDARIA COMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96519;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS;PROCESADO;25;MASCULINO;PERÚ;SOLTERO;PRIMARIA INCOMP.;NO TRABAJAN;NO TRABAJAN;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96520;1;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO GRADO TENTATIVA;PROCESADO;57;MASCULINO;PERÚ;CASADO;SECUNDARIA COMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96521;3;DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD;HOMICIDIO SIMPLE;PROCESADO;58;MASCULINO;PERÚ;SOLTERO;SECUNDARIA INCOMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96522;2;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO GRADO TENTATIVA;PROCESADO;35;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA COMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96523;4;DELITOS CONTRA EL PATRIMONIO;HURTO AGRAVADO - GRADO TENTATIVA;SENTENCIADO;32;MASCULINO;PERÚ;SOLTERO;PRIMARIA COMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96524;4;DELITOS CONTRA EL PATRIMONIO;HURTO AGRAVADO;PROCESADO;39;MASCULINO;PERÚ;SOLTERO;SECUNDARIA COMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96525;3;DELITOS CONTRA LA SEGURIDAD PUBLICA;FABRICACIÓN, COMERCIALIZACIÓN, USO O PORTE DE ARMAS ;PROCESADO;36;MASCULINO;PERÚ;CONVIVIENTE;PRIMARIA COMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96526;1;DELITOS CONTRA LA DIGNIDAD HUMANA;TRATA DE PERSONAS;PROCESADO;23;MASCULINO;VENEZUELA;CONVIVIENTE;SECUNDARIA INCOMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96527;2;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS;PROCESADO;26;MASCULINO;PERÚ;SOLTERO;SECUNDARIA COMP.;OFICIOS;OBREROS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96528;3;DELITOS CONTRA LA SEGURIDAD PUBLICA;CONDUCCIÓN EN ESTADO DE EBRIEDAD O DROGADICCIÓN;PROCESADO;43;MASCULINO;PERÚ;CASADO;SECUNDARIA COMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96529;2;DELITOS CONTRA LA DIGNIDAD HUMANA;TRATA DE PERSONAS;PROCESADO;34;MASCULINO;PERÚ;SOLTERO;SECUNDARIA INCOMP.;OFICIOS;OBREROS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96530;1;DELITOS_INFORMATICOS_LEY_30096;FRAUDE INFORMÁTICO;PROCESADO;38;MASCULINO;PERÚ;CASADO;SECUNDARIA COMP.;OFICIOS;CONDUCTORES DE VEHÍCULOS DE TRANSPORTES;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96531;1;DELITOS_INFORMATICOS_LEY_30096;FRAUDE INFORMÁTICO;PROCESADO;34;MASCULINO;PERÚ;SOLTERO;SECUNDARIA COMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96532;2;DELITOS CONTRA LA SEGURIDAD PUBLICA;TENENCIA ILEGAL DE ARMAS;PROCESADO;28;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA INCOMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96533;1;DELITOS CONTRA LA DIGNIDAD HUMANA;FORMAS AGRAVADAS DE LA TRATA DE PERSONAS;PROCESADO;26;MASCULINO;VENEZUELA;SOLTERO;SECUNDARIA COMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96534;2;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;PROCESADO;26;MASCULINO;PERÚ;SOLTERO;PRIMARIA COMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96535;7;DELITOS CONTRA EL PATRIMONIO;HURTO AGRAVADO - GRADO TENTATIVA;PROCESADO;46;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA COMP.;OFICIOS;OBREROS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96536;4;DELITOS CONTRA EL PATRIMONIO;HURTO AGRAVADO - GRADO TENTATIVA;SENTENCIADO;40;MASCULINO;PERÚ;SOLTERO;SECUNDARIA INCOMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96537;2;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;PROCESADO;25;MASCULINO;PERÚ;SOLTERO;SECUNDARIA INCOMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96538;1;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL DE MENOR DE EDAD;SENTENCIADO;45;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA COMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96539;6;DELITOS CONTRA EL PATRIMONIO;HURTO AGRAVADO - GRADO TENTATIVA;PROCESADO;39;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA COMP.;OFICIOS;COMERCIANTES;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96540;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;PROMOCIÓN O FAVORECIMIENTO AL TRÁFICO ILÍCITO DE DROGAS;PROCESADO;31;MASCULINO;PERÚ;CONVIVIENTE;PRIMARIA INCOMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96541;4;DELITOS CONTRA LA SEGURIDAD PUBLICA;MICROCOMERCIALIZACIÓN O MICROPRODUCCIÓN;PROCESADO;30;MASCULINO;PERÚ;CONVIVIENTE;PRIMARIA INCOMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96542;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;MICROCOMERCIALIZACIÓN O MICROPRODUCCIÓN;PROCESADO;44;MASCULINO;PERÚ;VIUDO;SECUNDARIA COMP.;OFICIOS;CONDUCTORES DE VEHÍCULOS DE TRANSPORTES;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96543;3;DELITOS CONTRA EL PATRIMONIO;HURTO AGRAVADO - GRADO TENTATIVA;SENTENCIADO;48;MASCULINO;PERÚ;SOLTERO;PRIMARIA COMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96544;3;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;PROCESADO;24;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA COMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96545;3;DELITOS CONTRA EL PATRIMONIO;HURTO AGRAVADO;SENTENCIADO;44;MASCULINO;PERÚ;CONVIVIENTE;SUPERIOR NO UNIV. COMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96546;1;DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD;HOMICIDIO SIMPLE;PROCESADO;26;MASCULINO;PERÚ;SOLTERO;SECUNDARIA COMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96547;3;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO GRADO TENTATIVA;PROCESADO;39;MASCULINO;PERÚ;SOLTERO;SECUNDARIA COMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96548;3;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO GRADO TENTATIVA;PROCESADO;37;MASCULINO;PERÚ;SOLTERO;SECUNDARIA COMP.;OFICIOS;OBREROS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96549;4;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;PROCESADO;31;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA INCOMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96550;1;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL DE MENOR DE EDAD;PROCESADO;33;MASCULINO;PERÚ;SOLTERO;PRIMARIA INCOMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96551;1;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL DE PERSONA EN ESTADO DE INCONSCIENCIA O EN LA IMPOSIBILIDAD DE RESISTIR-FORMA AGRAVADA;PROCESADO;36;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA COMP.;OFICIOS;COMERCIANTES;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96552;1;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL DE MENOR DE EDAD;PROCESADO;25;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA COMP.;OFICIOS;CONDUCTORES DE VEHÍCULOS DE TRANSPORTES;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96553;1;DELITOS CONTRA LA TRANQUILIDAD PUBLICA;BANDA CRIMINAL;PROCESADO;44;MASCULINO;PERÚ;SOLTERO;SECUNDARIA COMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96554;1;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;PROCESADO;32;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA COMP.;OFICIOS;CONDUCTORES DE VEHÍCULOS DE TRANSPORTES;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96555;1;DELITOS CONTRA LA LIBERTAD;ACTOS CONTRA EL PUDOR EN MENORES DE 14 AÑOS;PROCESADO;40;MASCULINO;PERÚ;CASADO;SECUNDARIA COMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96556;5;DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD;LESIONES GRAVES;PROCESADO;43;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA INCOMP.;OFICIOS;COMERCIANTES;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96557;1;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL DE MENOR DE EDAD;PROCESADO;41;MASCULINO;PERÚ;CASADO;SECUNDARIA COMP.;OFICIOS;CONDUCTORES DE VEHÍCULOS DE TRANSPORTES;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96558;4;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO GRADO TENTATIVA;PROCESADO;56;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA COMP.;OFICIOS;CONDUCTORES DE VEHÍCULOS DE TRANSPORTES;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96559;1;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL EN GRADO DE TENTATIVA;PROCESADO;35;MASCULINO;PERÚ;SOLTERO;PRIMARIA COMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96560;2;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO GRADO TENTATIVA;PROCESADO;32;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA COMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96561;2;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO GRADO TENTATIVA;PROCESADO;28;MASCULINO;PERÚ;CONVIVIENTE;SUPERIOR UNIV. INCOMP.;OFICIOS;COMERCIANTES;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96562;5;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;PROCESADO;34;MASCULINO;PERÚ;CONVIVIENTE;SUPERIOR NO UNIV. INCOMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96563;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS;PROCESADO;22;MASCULINO;PERÚ;SOLTERO;SECUNDARIA INCOMP.;OFICIOS;CONDUCTORES DE VEHÍCULOS DE TRANSPORTES;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96564;1;DELITOS CONTRA EL PATRIMONIO;EXTORSIÓN;PROCESADO;19;MASCULINO;PERÚ;SOLTERO;SECUNDARIA COMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96565;1;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL DE MENOR DE EDAD;PROCESADO;42;MASCULINO;PERÚ;CASADO;SECUNDARIA INCOMP.;OFICIOS;CONDUCTORES DE VEHÍCULOS DE TRANSPORTES;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96566;1;DELITOS CONTRA EL PATRIMONIO;EXTORSIÓN;PROCESADO;30;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA COMP.;OFICIOS;CONDUCTORES DE VEHÍCULOS DE TRANSPORTES;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96567;1;DELITOS CONTRA EL PATRIMONIO;EXTORSIÓN;PROCESADO;29;MASCULINO;PERÚ;SOLTERO;SECUNDARIA COMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96568;2;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO GRADO TENTATIVA;PROCESADO;27;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA COMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96569;3;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;PROCESADO;31;MASCULINO;PERÚ;SOLTERO;SECUNDARIA INCOMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96570;1;DELITOS CONTRA LA LIBERTAD;PROPOSICIONES SEXUALES A NIÑOS, NIÑAS Y ADOLECENTES;PROCESADO;34;MASCULINO;PERÚ;SOLTERO;SECUNDARIA INCOMP.;OFICIOS;COMERCIANTES;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96571;5;DELITOS CONTRA EL PATRIMONIO;USURPACIÓN;PROCESADO;51;MASCULINO;PERÚ;CASADO;SECUNDARIA INCOMP.;OFICIOS;OBREROS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96572;1;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO GRADO TENTATIVA;PROCESADO;24;MASCULINO;PERÚ;CONVIVIENTE;SUPERIOR NO UNIV. COMP.;OFICIOS;CONDUCTORES DE VEHÍCULOS DE TRANSPORTES;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96573;1;DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD;HOMICIDIO CALIFICADO - ASESINATO;PROCESADO;28;MASCULINO;PERÚ;SOLTERO;SECUNDARIA COMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96574;1;DELITOS_INFORMATICOS_LEY_30096;FRAUDE INFORMÁTICO;PROCESADO;23;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA COMP.;OFICIOS;CONDUCTORES DE VEHÍCULOS DE TRANSPORTES;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96575;1;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;PROCESADO;24;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA INCOMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96576;3;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO GRADO TENTATIVA;PROCESADO;28;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA INCOMP.;OFICIOS;OBREROS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96577;3;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;PROCESADO;25;MASCULINO;PERÚ;SOLTERO;PRIMARIA INCOMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96578;1;DELITOS CONTRA LA LIBERTAD;TOCAMIENTOS, ACTOS DE CONNOTACIÓN SEXUAL O ACTOS LIBIDINOSOS SIN CONSENTIMIENTO;PROCESADO;28;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA COMP.;OFICIOS;CONDUCTORES DE VEHÍCULOS DE TRANSPORTES;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96579;1;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL DE PERSONA EN ESTADO DE INCONSCIENCIA O EN LA IMPOSIBILIDAD DE RESISTIR;PROCESADO;51;MASCULINO;PERÚ;CASADO;SUPERIOR UNIV. COMP.;PROFESIONALES;DERECHO DE CIENCIAS POLITICAS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96580;3;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;PROCESADO;28;MASCULINO;PERÚ;SOLTERO;PRIMARIA INCOMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96581;10;DELITOS CONTRA EL PATRIMONIO;HURTO AGRAVADO - GRADO TENTATIVA;PROCESADO;56;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA INCOMP.;OFICIOS;CONDUCTORES DE VEHÍCULOS DE TRANSPORTES;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96582;1;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;PROCESADO;24;MASCULINO;VENEZUELA;SOLTERO;SECUNDARIA COMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96583;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS;PROCESADO;28;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA COMP.;OFICIOS;CONDUCTORES DE VEHÍCULOS DE TRANSPORTES;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96584;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS;PROCESADO;31;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA COMP.;OFICIOS;CONDUCTORES DE VEHÍCULOS DE TRANSPORTES;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96585;2;DELITOS CONTRA LA SEGURIDAD PUBLICA;TENENCIA ILEGAL DE ARMAS;PROCESADO;50;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA COMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96586;4;DELITOS CONTRA EL PATRIMONIO;HURTO AGRAVADO - GRADO TENTATIVA;PROCESADO;39;MASCULINO;PERÚ;SOLTERO;PRIMARIA INCOMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96587;1;DELITOS CONTRA LA ADMINISTRACION PUBLICA;COHECHO PASIVO PROPIO;PROCESADO;54;MASCULINO;PERÚ;VIUDO;SECUNDARIA COMP.;OFICIOS;OTROS OFICIOS;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
96588;1;DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD;HOMICIDIO CALIFICADO - GRADO TENTATIVA;PROCESADO;30;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA COMP.;OFICIOS;CONDUCTORES DE VEHÍCULOS DE TRANSPORTES;E.P. MIGUEL CASTRO CASTRO;Lima;Lima - Lima;JUNIO;América
