id,edad,ingresos,sexo,delito_generico,situacion_juridica,departamento,nombre_del_penal,cluster_kmeans
225,24,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,Tumbes,E.P. DE TUMBES,1
226,32,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,Tumbes,E.P. DE TUMBES,1
227,26,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
228,45,6,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,2
229,22,3,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Procesado,Tumbes,E.P. DE TUMBES,3
230,26,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,Tumbes,E.P. DE TUMBES,1
231,24,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
232,27,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
233,54,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Tumbes,E.P. DE TUMBES,4
234,33,2,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,3
235,26,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Procesado,Tumbes,E.P. DE TUMBES,1
236,30,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
237,46,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Tumbes,E.P. DE TUMBES,4
238,37,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,3
239,36,2,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,3
240,39,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
241,38,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,3
242,37,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Tumbes,E.P. DE TUMBES,1
243,63,2,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Tumbes,E.P. DE TUMBES,4
244,21,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
245,25,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
246,30,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,Tumbes,E.P. DE TUMBES,3
247,21,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,Tumbes,E.P. DE TUMBES,1
248,45,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Tumbes,E.P. DE TUMBES,4
249,26,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Procesado,Tumbes,E.P. DE TUMBES,1
250,45,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,3
251,30,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,Tumbes,E.P. DE TUMBES,1
252,26,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
253,41,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
254,36,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
255,35,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,Tumbes,E.P. DE TUMBES,1
256,38,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,3
257,63,1,Masculino,DELITOS CONTRA LA TRANQUILIDAD PUBLICA,Procesado,Tumbes,E.P. DE TUMBES,4
258,34,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Procesado,Tumbes,E.P. DE TUMBES,1
259,42,1,Masculino,DELITOS CONTRA LA TRANQUILIDAD PUBLICA,Procesado,Tumbes,E.P. DE TUMBES,4
260,27,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Procesado,Tumbes,E.P. DE TUMBES,1
261,29,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
262,31,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
263,28,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,Tumbes,E.P. DE TUMBES,1
264,27,2,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Tumbes,E.P. DE TUMBES,1
265,53,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,4
266,50,4,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,3
267,42,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,4
268,29,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
269,45,1,Masculino,DELITOS CONTRA LA FAMILIA,Sentenciado,Tumbes,E.P. DE TUMBES,4
270,20,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
271,32,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
272,33,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
273,33,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
274,25,1,Masculino,DELITOS CONTRA LA FAMILIA,Sentenciado,Tumbes,E.P. DE TUMBES,1
275,34,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
276,39,4,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,Tumbes,E.P. DE TUMBES,3
277,35,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
278,51,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,4
279,60,2,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,4
280,37,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
281,41,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
282,25,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
283,39,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Tumbes,E.P. DE TUMBES,1
284,19,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Procesado,Tumbes,E.P. DE TUMBES,1
285,45,1,Femenino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,Tumbes,E.P. DE TUMBES,4
286,38,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Procesado,Tumbes,E.P. DE TUMBES,1
287,22,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
288,38,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
289,43,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Tumbes,E.P. DE TUMBES,4
290,29,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,Tumbes,E.P. DE TUMBES,1
291,34,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
292,42,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,3
293,28,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
294,31,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
295,50,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,Tumbes,E.P. DE TUMBES,4
296,21,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
297,54,6,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,2
298,28,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
299,36,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Tumbes,E.P. DE TUMBES,1
300,35,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
301,26,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
302,56,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,4
303,26,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
304,35,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
305,52,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,4
306,39,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Tumbes,E.P. DE TUMBES,1
307,64,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,Tumbes,E.P. DE TUMBES,4
308,44,2,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Tumbes,E.P. DE TUMBES,3
309,47,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Procesado,Tumbes,E.P. DE TUMBES,4
310,33,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Tumbes,E.P. DE TUMBES,1
311,66,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Tumbes,E.P. DE TUMBES,4
312,35,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Tumbes,E.P. DE TUMBES,1
313,23,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
314,24,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
315,36,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Procesado,Tumbes,E.P. DE TUMBES,1
316,68,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,Tumbes,E.P. DE TUMBES,4
317,25,4,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,3
318,33,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Tumbes,E.P. DE TUMBES,1
319,23,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
320,31,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
321,42,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,Tumbes,E.P. DE TUMBES,4
322,52,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,4
323,43,1,Masculino,DELITOS CONTRA LA TRANQUILIDAD PUBLICA,Procesado,Tumbes,E.P. DE TUMBES,4
324,29,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
325,20,2,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,Tumbes,E.P. DE TUMBES,1
326,30,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
327,65,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Tumbes,E.P. DE TUMBES,4
328,57,1,Masculino,DELITOS CONTRA LA ADMINISTRACION PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,4
329,27,3,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,Tumbes,E.P. DE TUMBES,3
330,43,3,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,3
331,45,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Tumbes,E.P. DE TUMBES,4
332,27,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
333,45,2,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,3
334,30,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
335,25,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
336,31,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
337,25,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Tumbes,E.P. DE TUMBES,1
338,28,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
339,29,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
340,34,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,3
341,45,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,4
342,33,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
343,36,1,Masculino,DELITOS CONTRA LA FAMILIA,Sentenciado,Tumbes,E.P. DE TUMBES,1
344,25,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
345,38,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
346,27,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
347,29,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,Tumbes,E.P. DE TUMBES,1
348,46,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,4
349,25,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
350,29,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,Tumbes,E.P. DE TUMBES,1
351,27,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
352,29,2,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
353,35,2,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Tumbes,E.P. DE TUMBES,3
354,34,2,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,3
355,25,2,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
356,34,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
357,36,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Tumbes,E.P. DE TUMBES,1
358,42,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Tumbes,E.P. DE TUMBES,4
359,26,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
360,58,2,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,4
361,38,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Tumbes,E.P. DE TUMBES,1
362,29,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
363,43,2,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,3
364,33,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,Tumbes,E.P. DE TUMBES,1
365,26,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Tumbes,E.P. DE TUMBES,1
366,38,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,3
367,45,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,4
368,33,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
369,45,6,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,2
370,33,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,Tumbes,E.P. DE TUMBES,1
371,39,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
372,25,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
373,36,2,Masculino,DELITOS CONTRA LA FAMILIA,Sentenciado,Tumbes,E.P. DE TUMBES,3
374,32,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
375,46,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Tumbes,E.P. DE TUMBES,4
376,29,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,3
377,28,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
378,35,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
379,41,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
380,35,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
381,40,1,Masculino,DELITOS CONTRA LA TRANQUILIDAD PUBLICA,Procesado,Tumbes,E.P. DE TUMBES,1
382,47,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,4
383,30,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
384,38,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
385,50,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,4
386,38,1,Masculino,DELITOS CONTRA LA FAMILIA,Sentenciado,Tumbes,E.P. DE TUMBES,1
387,27,1,Masculino,DELITOS CONTRA LA FAMILIA,Sentenciado,Tumbes,E.P. DE TUMBES,1
388,31,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
389,31,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
390,33,1,Masculino,DELITOS CONTRA LA TRANQUILIDAD PUBLICA,Procesado,Tumbes,E.P. DE TUMBES,1
391,45,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,Tumbes,E.P. DE TUMBES,4
392,54,1,Masculino,DELITOS CONTRA LA ADMINISTRACION PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,4
393,45,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,4
394,21,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
395,37,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
396,29,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
397,22,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
398,31,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
399,34,3,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,3
400,21,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
401,27,1,Masculino,DELITOS CONTRA LA TRANQUILIDAD PUBLICA,Procesado,Tumbes,E.P. DE TUMBES,1
402,67,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,4
403,34,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Tumbes,E.P. DE TUMBES,1
404,35,1,Masculino,DELITOS CONTRA LA FAMILIA,Procesado,Tumbes,E.P. DE TUMBES,1
405,29,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
406,24,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
407,34,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
408,45,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Tumbes,E.P. DE TUMBES,4
409,30,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
410,24,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
411,26,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,Tumbes,E.P. DE TUMBES,1
412,23,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
413,45,2,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,Tumbes,E.P. DE TUMBES,3
414,53,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Tumbes,E.P. DE TUMBES,4
415,48,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,3
416,40,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Tumbes,E.P. DE TUMBES,1
417,45,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Tumbes,E.P. DE TUMBES,4
418,35,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Tumbes,E.P. DE TUMBES,1
419,48,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Tumbes,E.P. DE TUMBES,4
420,54,1,Masculino,DELITOS CONTRA LA ADMINISTRACION PUBLICA,Procesado,Tumbes,E.P. DE TUMBES,4
421,22,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
422,33,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
423,24,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
424,40,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,Tumbes,E.P. DE TUMBES,1
425,39,4,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,3
426,32,1,Masculino,DELITOS CONTRA LA FAMILIA,Sentenciado,Tumbes,E.P. DE TUMBES,1
427,33,2,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,3
428,23,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
429,39,1,Masculino,DELITOS CONTRA LA ADMINISTRACION PUBLICA,Procesado,Tumbes,E.P. DE TUMBES,1
430,28,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
431,23,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
432,21,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
433,29,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,Tumbes,E.P. DE TUMBES,1
434,30,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Procesado,Tumbes,E.P. DE TUMBES,1
435,31,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
436,37,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,3
437,21,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
438,24,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
439,33,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
440,23,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,Tumbes,E.P. DE TUMBES,1
441,34,2,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Tumbes,E.P. DE TUMBES,3
442,44,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,Tumbes,E.P. DE TUMBES,4
443,27,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
444,23,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
445,35,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Tumbes,E.P. DE TUMBES,1
446,37,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
447,44,1,Masculino,DELITOS CONTRA LA FAMILIA,Procesado,Tumbes,E.P. DE TUMBES,4
448,29,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Tumbes,E.P. DE TUMBES,1
449,41,5,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,2
450,32,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Tumbes,E.P. DE TUMBES,1
